zone,week,year,Minimum Reservoir levels at beginning of each week (ratio) 0<=x<=1.0,Maximum Reservoir level at beginning of each week (ratio) 0<=x<=1.0,Reservoir levels at beginning of each week (ratio) 0<=x<=1.0
ES00,4,2013,0.2787499999999999,0.7535000000000001,NA
ES00,4,2014,0.2787499999999999,0.7535000000000001,NA
ES00,4,2015,0.2787499999999999,0.7535000000000001,NA
ES00,4,2016,0.2787499999999999,0.7535000000000001,NA
ES00,4,2017,0.2787499999999999,0.7535000000000001,NA
ES00,5,1982,0.279,0.763,NA
ES00,5,1983,0.279,0.763,NA
ES00,5,1984,0.279,0.763,NA
ES00,5,1985,0.279,0.763,NA
ES00,5,1986,0.279,0.763,NA
ES00,5,1987,0.279,0.763,NA
ES00,5,1988,0.279,0.763,NA
ES00,5,1989,0.279,0.763,NA
ES00,5,1990,0.279,0.763,NA
ES00,5,1991,0.279,0.763,NA
ES00,5,1992,0.279,0.763,NA
ES00,5,1993,0.279,0.763,NA
ES00,5,1994,0.279,0.763,NA
ES00,5,1995,0.279,0.763,NA
ES00,5,1996,0.279,0.763,NA
ES00,5,1997,0.279,0.763,NA
ES00,5,1998,0.279,0.763,NA
ES00,5,1999,0.279,0.763,NA
ES00,5,2000,0.279,0.763,NA
ES00,5,2001,0.279,0.763,NA
ES00,5,2002,0.279,0.763,NA
ES00,5,2003,0.279,0.763,NA
ES00,5,2004,0.279,0.763,NA
ES00,5,2005,0.279,0.763,NA
ES00,5,2006,0.279,0.763,NA
ES00,5,2007,0.279,0.763,NA
ES00,5,2008,0.279,0.763,NA
ES00,5,2009,0.279,0.763,NA
ES00,5,2010,0.279,0.763,NA
ES00,5,2011,0.279,0.763,NA
ES00,5,2012,0.279,0.763,NA
ES00,5,2013,0.279,0.763,NA
ES00,5,2014,0.279,0.763,NA
ES00,5,2015,0.279,0.763,NA
ES00,5,2016,0.279,0.763,NA
ES00,5,2017,0.279,0.763,NA
ES00,6,1982,0.2805,0.76325,NA
ES00,6,1983,0.2805,0.76325,NA
ES00,6,1984,0.2805,0.76325,NA
ES00,6,1985,0.2805,0.76325,NA
ES00,6,1986,0.2805,0.76325,NA
ES00,6,1987,0.2805,0.76325,NA
ES00,6,1988,0.2805,0.76325,NA
ES00,6,1989,0.2805,0.76325,NA
ES00,6,1990,0.2805,0.76325,NA
ES00,6,1991,0.2805,0.76325,NA
ES00,6,1992,0.2805,0.76325,NA
ES00,6,1993,0.2805,0.76325,NA
ES00,6,1994,0.2805,0.76325,NA
ES00,6,1995,0.2805,0.76325,NA
ES00,6,1996,0.2805,0.76325,NA
ES00,6,1997,0.2805,0.76325,NA
ES00,6,1998,0.2805,0.76325,NA
ES00,6,1999,0.2805,0.76325,NA
ES00,6,2000,0.2805,0.76325,NA
ES00,6,2001,0.2805,0.76325,NA
ES00,6,2002,0.2805,0.76325,NA
ES00,6,2003,0.2805,0.76325,NA
ES00,6,2004,0.2805,0.76325,NA
ES00,6,2005,0.2805,0.76325,NA
ES00,6,2006,0.2805,0.76325,NA
ES00,6,2007,0.2805,0.76325,NA
ES00,6,2008,0.2805,0.76325,NA
ES00,6,2009,0.2805,0.76325,NA
ES00,6,2010,0.2805,0.76325,NA
ES00,6,2011,0.2805,0.76325,NA
ES00,6,2012,0.2805,0.76325,NA
ES00,6,2013,0.2805,0.76325,NA
ES00,6,2014,0.2805,0.76325,NA
ES00,6,2015,0.2805,0.76325,NA
ES00,6,2016,0.2805,0.76325,NA
ES00,6,2017,0.2805,0.76325,NA
ES00,7,1982,0.282,0.7635,NA
ES00,7,1983,0.282,0.7635,NA
ES00,7,1984,0.282,0.7635,NA
ES00,7,1985,0.282,0.7635,NA
ES00,7,1986,0.282,0.7635,NA
ES00,7,1987,0.282,0.7635,NA
ES00,7,1988,0.282,0.7635,NA
ES00,7,1989,0.282,0.7635,NA
ES00,7,1990,0.282,0.7635,NA
ES00,7,1991,0.282,0.7635,NA
ES00,7,1992,0.282,0.7635,NA
ES00,7,1993,0.282,0.7635,NA
ES00,7,1994,0.282,0.7635,NA
ES00,7,1995,0.282,0.7635,NA
ES00,7,1996,0.282,0.7635,NA
ES00,7,1997,0.282,0.7635,NA
ES00,7,1998,0.282,0.7635,NA
ES00,7,1999,0.282,0.7635,NA
ES00,7,2000,0.282,0.7635,NA
ES00,7,2001,0.282,0.7635,NA
ES00,7,2002,0.282,0.7635,NA
ES00,7,2003,0.282,0.7635,NA
ES00,7,2004,0.282,0.7635,NA
ES00,7,2005,0.282,0.7635,NA
ES00,7,2006,0.282,0.7635,NA
ES00,7,2007,0.282,0.7635,NA
ES00,7,2008,0.282,0.7635,NA
ES00,7,2009,0.282,0.7635,NA
ES00,7,2010,0.282,0.7635,NA
ES00,7,2011,0.282,0.7635,NA
ES00,7,2012,0.282,0.7635,NA
ES00,7,2013,0.282,0.7635,NA
ES00,7,2014,0.282,0.7635,NA
ES00,7,2015,0.282,0.7635,NA
ES00,7,2016,0.282,0.7635,NA
ES00,7,2017,0.282,0.7635,NA
ES00,8,1982,0.2835,0.7637499999999999,NA
ES00,8,1983,0.2835,0.7637499999999999,NA
ES00,8,1984,0.2835,0.7637499999999999,NA
ES00,8,1985,0.2835,0.7637499999999999,NA
ES00,8,1986,0.2835,0.7637499999999999,NA
ES00,8,1987,0.2835,0.7637499999999999,NA
ES00,8,1988,0.2835,0.7637499999999999,NA
ES00,8,1989,0.2835,0.7637499999999999,NA
ES00,8,1990,0.2835,0.7637499999999999,NA
ES00,8,1991,0.2835,0.7637499999999999,NA
ES00,8,1992,0.2835,0.7637499999999999,NA
ES00,8,1993,0.2835,0.7637499999999999,NA
ES00,8,1994,0.2835,0.7637499999999999,NA
ES00,8,1995,0.2835,0.7637499999999999,NA
ES00,8,1996,0.2835,0.7637499999999999,NA
ES00,8,1997,0.2835,0.7637499999999999,NA
ES00,8,1998,0.2835,0.7637499999999999,NA
ES00,8,1999,0.2835,0.7637499999999999,NA
ES00,8,2000,0.2835,0.7637499999999999,NA
ES00,8,2001,0.2835,0.7637499999999999,NA
ES00,8,2002,0.2835,0.7637499999999999,NA
ES00,8,2003,0.2835,0.7637499999999999,NA
ES00,8,2004,0.2835,0.7637499999999999,NA
ES00,8,2005,0.2835,0.7637499999999999,NA
ES00,8,2006,0.2835,0.7637499999999999,NA
ES00,8,2007,0.2835,0.7637499999999999,NA
ES00,8,2008,0.2835,0.7637499999999999,NA
ES00,8,2009,0.2835,0.7637499999999999,NA
ES00,8,2010,0.2835,0.7637499999999999,NA
ES00,8,2011,0.2835,0.7637499999999999,NA
ES00,8,2012,0.2835,0.7637499999999999,NA
ES00,8,2013,0.2835,0.7637499999999999,NA
ES00,8,2014,0.2835,0.7637499999999999,NA
ES00,8,2015,0.2835,0.7637499999999999,NA
ES00,8,2016,0.2835,0.7637499999999999,NA
ES00,8,2017,0.2835,0.7637499999999999,NA
ES00,9,1982,0.285,0.764,NA
ES00,9,1983,0.285,0.764,NA
ES00,9,1984,0.285,0.764,NA
ES00,9,1985,0.285,0.764,NA
ES00,9,1986,0.285,0.764,NA
ES00,9,1987,0.285,0.764,NA
ES00,9,1988,0.285,0.764,NA
ES00,9,1989,0.285,0.764,NA
ES00,9,1990,0.285,0.764,NA
ES00,9,1991,0.285,0.764,NA
ES00,9,1992,0.285,0.764,NA
ES00,9,1993,0.285,0.764,NA
ES00,9,1994,0.285,0.764,NA
ES00,9,1995,0.285,0.764,NA
ES00,9,1996,0.285,0.764,NA
ES00,9,1997,0.285,0.764,NA
ES00,9,1998,0.285,0.764,NA
ES00,9,1999,0.285,0.764,NA
ES00,9,2000,0.285,0.764,NA
ES00,9,2001,0.285,0.764,NA
ES00,9,2002,0.285,0.764,NA
ES00,9,2003,0.285,0.764,NA
ES00,9,2004,0.285,0.764,NA
ES00,9,2005,0.285,0.764,NA
ES00,9,2006,0.285,0.764,NA
ES00,9,2007,0.285,0.764,NA
ES00,9,2008,0.285,0.764,NA
ES00,9,2009,0.285,0.764,NA
ES00,9,2010,0.285,0.764,NA
ES00,9,2011,0.285,0.764,NA
ES00,9,2012,0.285,0.764,NA
ES00,9,2013,0.285,0.764,NA
ES00,9,2014,0.285,0.764,NA
ES00,9,2015,0.285,0.764,NA
ES00,9,2016,0.285,0.764,NA
ES00,9,2017,0.285,0.764,NA
ES00,10,1982,0.3008,0.7668,NA
ES00,10,1983,0.3008,0.7668,NA
ES00,10,1984,0.3008,0.7668,NA
ES00,10,1985,0.3008,0.7668,NA
ES00,10,1986,0.3008,0.7668,NA
ES00,10,1987,0.3008,0.7668,NA
ES00,10,1988,0.3008,0.7668,NA
ES00,10,1989,0.3008,0.7668,NA
ES00,10,1990,0.3008,0.7668,NA
ES00,10,1991,0.3008,0.7668,NA
ES00,10,1992,0.3008,0.7668,NA
ES00,10,1993,0.3008,0.7668,NA
ES00,10,1994,0.3008,0.7668,NA
ES00,10,1995,0.3008,0.7668,NA
ES00,10,1996,0.3008,0.7668,NA
ES00,10,1997,0.3008,0.7668,NA
ES00,10,1998,0.3008,0.7668,NA
ES00,10,1999,0.3008,0.7668,NA
ES00,10,2000,0.3008,0.7668,NA
ES00,10,2001,0.3008,0.7668,NA
ES00,10,2002,0.3008,0.7668,NA
ES00,10,2003,0.3008,0.7668,NA
ES00,10,2004,0.3008,0.7668,NA
ES00,10,2005,0.3008,0.7668,NA
ES00,10,2006,0.3008,0.7668,NA
ES00,10,2007,0.3008,0.7668,NA
ES00,10,2008,0.3008,0.7668,NA
ES00,10,2009,0.3008,0.7668,NA
ES00,10,2010,0.3008,0.7668,NA
ES00,10,2011,0.3008,0.7668,NA
ES00,10,2012,0.3008,0.7668,NA
ES00,10,2013,0.3008,0.7668,NA
ES00,10,2014,0.3008,0.7668,NA
ES00,10,2015,0.3008,0.7668,NA
ES00,10,2016,0.3008,0.7668,NA
ES00,10,2017,0.3008,0.7668,NA
ES00,11,1982,0.3165999999999999,0.7696000000000001,NA
ES00,11,1983,0.3165999999999999,0.7696000000000001,NA
ES00,11,1984,0.3165999999999999,0.7696000000000001,NA
ES00,11,1985,0.3165999999999999,0.7696000000000001,NA
ES00,11,1986,0.3165999999999999,0.7696000000000001,NA
ES00,11,1987,0.3165999999999999,0.7696000000000001,NA
ES00,11,1988,0.3165999999999999,0.7696000000000001,NA
ES00,11,1989,0.3165999999999999,0.7696000000000001,NA
ES00,11,1990,0.3165999999999999,0.7696000000000001,NA
ES00,11,1991,0.3165999999999999,0.7696000000000001,NA
ES00,11,1992,0.3165999999999999,0.7696000000000001,NA
ES00,11,1993,0.3165999999999999,0.7696000000000001,NA
ES00,11,1994,0.3165999999999999,0.7696000000000001,NA
ES00,11,1995,0.3165999999999999,0.7696000000000001,NA
ES00,11,1996,0.3165999999999999,0.7696000000000001,NA
ES00,11,1997,0.3165999999999999,0.7696000000000001,NA
ES00,11,1998,0.3165999999999999,0.7696000000000001,NA
ES00,11,1999,0.3165999999999999,0.7696000000000001,NA
ES00,11,2000,0.3165999999999999,0.7696000000000001,NA
ES00,11,2001,0.3165999999999999,0.7696000000000001,NA
ES00,11,2002,0.3165999999999999,0.7696000000000001,NA
ES00,11,2003,0.3165999999999999,0.7696000000000001,NA
ES00,11,2004,0.3165999999999999,0.7696000000000001,NA
ES00,11,2005,0.3165999999999999,0.7696000000000001,NA
ES00,11,2006,0.3165999999999999,0.7696000000000001,NA
ES00,11,2007,0.3165999999999999,0.7696000000000001,NA
ES00,11,2008,0.3165999999999999,0.7696000000000001,NA
ES00,11,2009,0.3165999999999999,0.7696000000000001,NA
ES00,11,2010,0.3165999999999999,0.7696000000000001,NA
ES00,11,2011,0.3165999999999999,0.7696000000000001,NA
ES00,11,2012,0.3165999999999999,0.7696000000000001,NA
ES00,11,2013,0.3165999999999999,0.7696000000000001,NA
ES00,11,2014,0.3165999999999999,0.7696000000000001,NA
ES00,11,2015,0.3165999999999999,0.7696000000000001,NA
ES00,11,2016,0.3165999999999999,0.7696000000000001,NA
ES00,11,2017,0.3165999999999999,0.7696000000000001,NA
ES00,12,1982,0.3323999999999999,0.7724000000000001,NA
ES00,12,1983,0.3323999999999999,0.7724000000000001,NA
ES00,12,1984,0.3323999999999999,0.7724000000000001,NA
ES00,12,1985,0.3323999999999999,0.7724000000000001,NA
ES00,12,1986,0.3323999999999999,0.7724000000000001,NA
ES00,12,1987,0.3323999999999999,0.7724000000000001,NA
ES00,12,1988,0.3323999999999999,0.7724000000000001,NA
ES00,12,1989,0.3323999999999999,0.7724000000000001,NA
ES00,12,1990,0.3323999999999999,0.7724000000000001,NA
ES00,12,1991,0.3323999999999999,0.7724000000000001,NA
ES00,12,1992,0.3323999999999999,0.7724000000000001,NA
ES00,12,1993,0.3323999999999999,0.7724000000000001,NA
ES00,12,1994,0.3323999999999999,0.7724000000000001,NA
ES00,12,1995,0.3323999999999999,0.7724000000000001,NA
ES00,12,1996,0.3323999999999999,0.7724000000000001,NA
ES00,12,1997,0.3323999999999999,0.7724000000000001,NA
ES00,12,1998,0.3323999999999999,0.7724000000000001,NA
ES00,12,1999,0.3323999999999999,0.7724000000000001,NA
ES00,12,2000,0.3323999999999999,0.7724000000000001,NA
ES00,12,2001,0.3323999999999999,0.7724000000000001,NA
ES00,12,2002,0.3323999999999999,0.7724000000000001,NA
ES00,12,2003,0.3323999999999999,0.7724000000000001,NA
ES00,12,2004,0.3323999999999999,0.7724000000000001,NA
ES00,12,2005,0.3323999999999999,0.7724000000000001,NA
ES00,12,2006,0.3323999999999999,0.7724000000000001,NA
ES00,12,2007,0.3323999999999999,0.7724000000000001,NA
ES00,12,2008,0.3323999999999999,0.7724000000000001,NA
ES00,12,2009,0.3323999999999999,0.7724000000000001,NA
ES00,12,2010,0.3323999999999999,0.7724000000000001,NA
ES00,12,2011,0.3323999999999999,0.7724000000000001,NA
ES00,12,2012,0.3323999999999999,0.7724000000000001,NA
ES00,12,2013,0.3323999999999999,0.7724000000000001,NA
ES00,12,2014,0.3323999999999999,0.7724000000000001,NA
ES00,12,2015,0.3323999999999999,0.7724000000000001,NA
ES00,12,2016,0.3323999999999999,0.7724000000000001,NA
ES00,12,2017,0.3323999999999999,0.7724000000000001,NA
ES00,13,1982,0.3481999999999999,0.7752000000000001,NA
ES00,13,1983,0.3481999999999999,0.7752000000000001,NA
ES00,13,1984,0.3481999999999999,0.7752000000000001,NA
ES00,13,1985,0.3481999999999999,0.7752000000000001,NA
ES00,13,1986,0.3481999999999999,0.7752000000000001,NA
ES00,13,1987,0.3481999999999999,0.7752000000000001,NA
ES00,13,1988,0.3481999999999999,0.7752000000000001,NA
ES00,13,1989,0.3481999999999999,0.7752000000000001,NA
ES00,13,1990,0.3481999999999999,0.7752000000000001,NA
ES00,13,1991,0.3481999999999999,0.7752000000000001,NA
ES00,13,1992,0.3481999999999999,0.7752000000000001,NA
ES00,13,1993,0.3481999999999999,0.7752000000000001,NA
ES00,13,1994,0.3481999999999999,0.7752000000000001,NA
ES00,13,1995,0.3481999999999999,0.7752000000000001,NA
ES00,13,1996,0.3481999999999999,0.7752000000000001,NA
ES00,13,1997,0.3481999999999999,0.7752000000000001,NA
ES00,13,1998,0.3481999999999999,0.7752000000000001,NA
ES00,13,1999,0.3481999999999999,0.7752000000000001,NA
ES00,13,2000,0.3481999999999999,0.7752000000000001,NA
ES00,13,2001,0.3481999999999999,0.7752000000000001,NA
ES00,13,2002,0.3481999999999999,0.7752000000000001,NA
ES00,13,2003,0.3481999999999999,0.7752000000000001,NA
ES00,13,2004,0.3481999999999999,0.7752000000000001,NA
ES00,13,2005,0.3481999999999999,0.7752000000000001,NA
ES00,13,2006,0.3481999999999999,0.7752000000000001,NA
ES00,13,2007,0.3481999999999999,0.7752000000000001,NA
ES00,13,2008,0.3481999999999999,0.7752000000000001,NA
ES00,13,2009,0.3481999999999999,0.7752000000000001,NA
ES00,13,2010,0.3481999999999999,0.7752000000000001,NA
ES00,13,2011,0.3481999999999999,0.7752000000000001,NA
ES00,13,2012,0.3481999999999999,0.7752000000000001,NA
ES00,13,2013,0.3481999999999999,0.7752000000000001,NA
ES00,13,2014,0.3481999999999999,0.7752000000000001,NA
ES00,13,2015,0.3481999999999999,0.7752000000000001,NA
ES00,13,2016,0.3481999999999999,0.7752000000000001,NA
ES00,13,2017,0.3481999999999999,0.7752000000000001,NA
ES00,14,1982,0.364,0.778,NA
ES00,14,1983,0.364,0.778,NA
ES00,14,1984,0.364,0.778,NA
ES00,14,1985,0.364,0.778,NA
ES00,14,1986,0.364,0.778,NA
ES00,14,1987,0.364,0.778,NA
ES00,14,1988,0.364,0.778,NA
ES00,14,1989,0.364,0.778,NA
ES00,14,1990,0.364,0.778,NA
ES00,14,1991,0.364,0.778,NA
ES00,14,1992,0.364,0.778,NA
ES00,14,1993,0.364,0.778,NA
ES00,14,1994,0.364,0.778,NA
ES00,14,1995,0.364,0.778,NA
ES00,14,1996,0.364,0.778,NA
ES00,14,1997,0.364,0.778,NA
ES00,14,1998,0.364,0.778,NA
ES00,14,1999,0.364,0.778,NA
ES00,14,2000,0.364,0.778,NA
ES00,14,2001,0.364,0.778,NA
ES00,14,2002,0.364,0.778,NA
ES00,14,2003,0.364,0.778,NA
ES00,14,2004,0.364,0.778,NA
ES00,14,2005,0.364,0.778,NA
ES00,14,2006,0.364,0.778,NA
ES00,14,2007,0.364,0.778,NA
ES00,14,2008,0.364,0.778,NA
ES00,14,2009,0.364,0.778,NA
ES00,14,2010,0.364,0.778,NA
ES00,14,2011,0.364,0.778,NA
ES00,14,2012,0.364,0.778,NA
ES00,14,2013,0.364,0.778,NA
ES00,14,2014,0.364,0.778,NA
ES00,14,2015,0.364,0.778,NA
ES00,14,2016,0.364,0.778,NA
ES00,14,2017,0.364,0.778,NA
ES00,15,1982,0.36775,0.77975,NA
ES00,15,1983,0.36775,0.77975,NA
ES00,15,1984,0.36775,0.77975,NA
ES00,15,1985,0.36775,0.77975,NA
ES00,15,1986,0.36775,0.77975,NA
ES00,15,1987,0.36775,0.77975,NA
ES00,15,1988,0.36775,0.77975,NA
ES00,15,1989,0.36775,0.77975,NA
ES00,15,1990,0.36775,0.77975,NA
ES00,15,1991,0.36775,0.77975,NA
ES00,15,1992,0.36775,0.77975,NA
ES00,15,1993,0.36775,0.77975,NA
ES00,15,1994,0.36775,0.77975,NA
ES00,15,1995,0.36775,0.77975,NA
ES00,15,1996,0.36775,0.77975,NA
ES00,15,1997,0.36775,0.77975,NA
ES00,15,1998,0.36775,0.77975,NA
ES00,15,1999,0.36775,0.77975,NA
ES00,15,2000,0.36775,0.77975,NA
ES00,15,2001,0.36775,0.77975,NA
ES00,15,2002,0.36775,0.77975,NA
ES00,15,2003,0.36775,0.77975,NA
ES00,15,2004,0.36775,0.77975,NA
ES00,15,2005,0.36775,0.77975,NA
ES00,15,2006,0.36775,0.77975,NA
ES00,15,2007,0.36775,0.77975,NA
ES00,15,2008,0.36775,0.77975,NA
ES00,15,2009,0.36775,0.77975,NA
ES00,15,2010,0.36775,0.77975,NA
ES00,15,2011,0.36775,0.77975,NA
ES00,15,2012,0.36775,0.77975,NA
ES00,15,2013,0.36775,0.77975,NA
ES00,15,2014,0.36775,0.77975,NA
ES00,15,2015,0.36775,0.77975,NA
ES00,15,2016,0.36775,0.77975,NA
ES00,15,2017,0.36775,0.77975,NA
ES00,16,1982,0.3715000000000001,0.7815000000000001,NA
ES00,16,1983,0.3715000000000001,0.7815000000000001,NA
ES00,16,1984,0.3715000000000001,0.7815000000000001,NA
ES00,16,1985,0.3715000000000001,0.7815000000000001,NA
ES00,16,1986,0.3715000000000001,0.7815000000000001,NA
ES00,16,1987,0.3715000000000001,0.7815000000000001,NA
ES00,16,1988,0.3715000000000001,0.7815000000000001,NA
ES00,16,1989,0.3715000000000001,0.7815000000000001,NA
ES00,16,1990,0.3715000000000001,0.7815000000000001,NA
ES00,16,1991,0.3715000000000001,0.7815000000000001,NA
ES00,16,1992,0.3715000000000001,0.7815000000000001,NA
ES00,16,1993,0.3715000000000001,0.7815000000000001,NA
ES00,16,1994,0.3715000000000001,0.7815000000000001,NA
ES00,16,1995,0.3715000000000001,0.7815000000000001,NA
ES00,16,1996,0.3715000000000001,0.7815000000000001,NA
ES00,16,1997,0.3715000000000001,0.7815000000000001,NA
ES00,16,1998,0.3715000000000001,0.7815000000000001,NA
ES00,16,1999,0.3715000000000001,0.7815000000000001,NA
ES00,16,2000,0.3715000000000001,0.7815000000000001,NA
ES00,16,2001,0.3715000000000001,0.7815000000000001,NA
ES00,16,2002,0.3715000000000001,0.7815000000000001,NA
ES00,16,2003,0.3715000000000001,0.7815000000000001,NA
ES00,16,2004,0.3715000000000001,0.7815000000000001,NA
ES00,16,2005,0.3715000000000001,0.7815000000000001,NA
ES00,16,2006,0.3715000000000001,0.7815000000000001,NA
ES00,16,2007,0.3715000000000001,0.7815000000000001,NA
ES00,16,2008,0.3715000000000001,0.7815000000000001,NA
ES00,16,2009,0.3715000000000001,0.7815000000000001,NA
ES00,16,2010,0.3715000000000001,0.7815000000000001,NA
ES00,16,2011,0.3715000000000001,0.7815000000000001,NA
ES00,16,2012,0.3715000000000001,0.7815000000000001,NA
ES00,16,2013,0.3715000000000001,0.7815000000000001,NA
ES00,16,2014,0.3715000000000001,0.7815000000000001,NA
ES00,16,2015,0.3715000000000001,0.7815000000000001,NA
ES00,16,2016,0.3715000000000001,0.7815000000000001,NA
ES00,16,2017,0.3715000000000001,0.7815000000000001,NA
ES00,17,1982,0.3752500000000001,0.7832500000000001,NA
ES00,17,1983,0.3752500000000001,0.7832500000000001,NA
ES00,17,1984,0.3752500000000001,0.7832500000000001,NA
ES00,17,1985,0.3752500000000001,0.7832500000000001,NA
ES00,17,1986,0.3752500000000001,0.7832500000000001,NA
ES00,17,1987,0.3752500000000001,0.7832500000000001,NA
ES00,17,1988,0.3752500000000001,0.7832500000000001,NA
ES00,17,1989,0.3752500000000001,0.7832500000000001,NA
ES00,17,1990,0.3752500000000001,0.7832500000000001,NA
ES00,17,1991,0.3752500000000001,0.7832500000000001,NA
ES00,17,1992,0.3752500000000001,0.7832500000000001,NA
ES00,17,1993,0.3752500000000001,0.7832500000000001,NA
ES00,17,1994,0.3752500000000001,0.7832500000000001,NA
ES00,17,1995,0.3752500000000001,0.7832500000000001,NA
ES00,17,1996,0.3752500000000001,0.7832500000000001,NA
ES00,17,1997,0.3752500000000001,0.7832500000000001,NA
ES00,17,1998,0.3752500000000001,0.7832500000000001,NA
ES00,17,1999,0.3752500000000001,0.7832500000000001,NA
ES00,17,2000,0.3752500000000001,0.7832500000000001,NA
ES00,17,2001,0.3752500000000001,0.7832500000000001,NA
ES00,17,2002,0.3752500000000001,0.7832500000000001,NA
ES00,17,2003,0.3752500000000001,0.7832500000000001,NA
ES00,17,2004,0.3752500000000001,0.7832500000000001,NA
ES00,17,2005,0.3752500000000001,0.7832500000000001,NA
ES00,17,2006,0.3752500000000001,0.7832500000000001,NA
ES00,17,2007,0.3752500000000001,0.7832500000000001,NA
ES00,17,2008,0.3752500000000001,0.7832500000000001,NA
ES00,17,2009,0.3752500000000001,0.7832500000000001,NA
ES00,17,2010,0.3752500000000001,0.7832500000000001,NA
ES00,17,2011,0.3752500000000001,0.7832500000000001,NA
ES00,17,2012,0.3752500000000001,0.7832500000000001,NA
ES00,17,2013,0.3752500000000001,0.7832500000000001,NA
ES00,17,2014,0.3752500000000001,0.7832500000000001,NA
ES00,17,2015,0.3752500000000001,0.7832500000000001,NA
ES00,17,2016,0.3752500000000001,0.7832500000000001,NA
ES00,17,2017,0.3752500000000001,0.7832500000000001,NA
ES00,18,1982,0.379,0.785,NA
ES00,18,1983,0.379,0.785,NA
ES00,18,1984,0.379,0.785,NA
ES00,18,1985,0.379,0.785,NA
ES00,18,1986,0.379,0.785,NA
ES00,18,1987,0.379,0.785,NA
ES00,18,1988,0.379,0.785,NA
ES00,18,1989,0.379,0.785,NA
ES00,18,1990,0.379,0.785,NA
ES00,18,1991,0.379,0.785,NA
ES00,18,1992,0.379,0.785,NA
ES00,18,1993,0.379,0.785,NA
ES00,18,1994,0.379,0.785,NA
ES00,18,1995,0.379,0.785,NA
ES00,18,1996,0.379,0.785,NA
ES00,18,1997,0.379,0.785,NA
ES00,18,1998,0.379,0.785,NA
ES00,18,1999,0.379,0.785,NA
ES00,18,2000,0.379,0.785,NA
ES00,18,2001,0.379,0.785,NA
ES00,18,2002,0.379,0.785,NA
ES00,18,2003,0.379,0.785,NA
ES00,18,2004,0.379,0.785,NA
ES00,18,2005,0.379,0.785,NA
ES00,18,2006,0.379,0.785,NA
ES00,18,2007,0.379,0.785,NA
ES00,18,2008,0.379,0.785,NA
ES00,18,2009,0.379,0.785,NA
ES00,18,2010,0.379,0.785,NA
ES00,18,2011,0.379,0.785,NA
ES00,18,2012,0.379,0.785,NA
ES00,18,2013,0.379,0.785,NA
ES00,18,2014,0.379,0.785,NA
ES00,18,2015,0.379,0.785,NA
ES00,18,2016,0.379,0.785,NA
ES00,18,2017,0.379,0.785,NA
ES00,19,1982,0.3732,0.7832,NA
ES00,19,1983,0.3732,0.7832,NA
ES00,19,1984,0.3732,0.7832,NA
ES00,19,1985,0.3732,0.7832,NA
ES00,19,1986,0.3732,0.7832,NA
ES00,19,1987,0.3732,0.7832,NA
ES00,19,1988,0.3732,0.7832,NA
ES00,19,1989,0.3732,0.7832,NA
ES00,19,1990,0.3732,0.7832,NA
ES00,19,1991,0.3732,0.7832,NA
ES00,19,1992,0.3732,0.7832,NA
ES00,19,1993,0.3732,0.7832,NA
ES00,19,1994,0.3732,0.7832,NA
ES00,19,1995,0.3732,0.7832,NA
ES00,19,1996,0.3732,0.7832,NA
ES00,19,1997,0.3732,0.7832,NA
ES00,19,1998,0.3732,0.7832,NA
ES00,19,1999,0.3732,0.7832,NA
ES00,19,2000,0.3732,0.7832,NA
ES00,19,2001,0.3732,0.7832,NA
ES00,19,2002,0.3732,0.7832,NA
ES00,19,2003,0.3732,0.7832,NA
ES00,19,2004,0.3732,0.7832,NA
ES00,19,2005,0.3732,0.7832,NA
ES00,19,2006,0.3732,0.7832,NA
ES00,19,2007,0.3732,0.7832,NA
ES00,19,2008,0.3732,0.7832,NA
ES00,19,2009,0.3732,0.7832,NA
ES00,19,2010,0.3732,0.7832,NA
ES00,19,2011,0.3732,0.7832,NA
ES00,19,2012,0.3732,0.7832,NA
ES00,19,2013,0.3732,0.7832,NA
ES00,19,2014,0.3732,0.7832,NA
ES00,19,2015,0.3732,0.7832,NA
ES00,19,2016,0.3732,0.7832,NA
ES00,19,2017,0.3732,0.7832,NA
ES00,20,1982,0.3673999999999999,0.7814,NA
ES00,20,1983,0.3673999999999999,0.7814,NA
ES00,20,1984,0.3673999999999999,0.7814,NA
ES00,20,1985,0.3673999999999999,0.7814,NA
ES00,20,1986,0.3673999999999999,0.7814,NA
ES00,20,1987,0.3673999999999999,0.7814,NA
ES00,20,1988,0.3673999999999999,0.7814,NA
ES00,20,1989,0.3673999999999999,0.7814,NA
ES00,20,1990,0.3673999999999999,0.7814,NA
ES00,20,1991,0.3673999999999999,0.7814,NA
ES00,20,1992,0.3673999999999999,0.7814,NA
ES00,20,1993,0.3673999999999999,0.7814,NA
ES00,20,1994,0.3673999999999999,0.7814,NA
ES00,20,1995,0.3673999999999999,0.7814,NA
ES00,20,1996,0.3673999999999999,0.7814,NA
ES00,20,1997,0.3673999999999999,0.7814,NA
ES00,20,1998,0.3673999999999999,0.7814,NA
ES00,20,1999,0.3673999999999999,0.7814,NA
ES00,20,2000,0.3673999999999999,0.7814,NA
ES00,20,2001,0.3673999999999999,0.7814,NA
ES00,20,2002,0.3673999999999999,0.7814,NA
ES00,20,2003,0.3673999999999999,0.7814,NA
ES00,20,2004,0.3673999999999999,0.7814,NA
