zone,week,year,Minimum Generation in MW,Maximum Generation in MW
RS00,35,2003,0,325.1091148936171
RS00,35,2004,0,325.1091148936171
RS00,35,2005,0,325.1091148936171
RS00,35,2006,0,325.1091148936171
RS00,35,2007,0,325.1091148936171
RS00,35,2008,0,325.1091148936171
RS00,35,2009,0,325.1091148936171
RS00,35,2010,0,325.1091148936171
RS00,35,2011,0,325.1091148936171
RS00,35,2012,0,325.1091148936171
RS00,35,2013,0,325.1091148936171
RS00,35,2014,0,325.1091148936171
RS00,35,2015,0,325.1091148936171
RS00,35,2016,0,325.1091148936171
RS00,35,2017,0,325.1091148936171
RS00,36,1982,0,325.1091148936171
RS00,36,1983,0,325.1091148936171
RS00,36,1984,0,325.1091148936171
RS00,36,1985,0,325.1091148936171
RS00,36,1986,0,325.1091148936171
RS00,36,1987,0,325.1091148936171
RS00,36,1988,0,325.1091148936171
RS00,36,1989,0,325.1091148936171
RS00,36,1990,0,325.1091148936171
RS00,36,1991,0,325.1091148936171
RS00,36,1992,0,325.1091148936171
RS00,36,1993,0,325.1091148936171
RS00,36,1994,0,325.1091148936171
RS00,36,1995,0,325.1091148936171
RS00,36,1996,0,325.1091148936171
RS00,36,1997,0,325.1091148936171
RS00,36,1998,0,325.1091148936171
RS00,36,1999,0,325.1091148936171
RS00,36,2000,0,325.1091148936171
RS00,36,2001,0,325.1091148936171
RS00,36,2002,0,325.1091148936171
RS00,36,2003,0,325.1091148936171
RS00,36,2004,0,325.1091148936171
RS00,36,2005,0,325.1091148936171
RS00,36,2006,0,325.1091148936171
RS00,36,2007,0,325.1091148936171
RS00,36,2008,0,325.1091148936171
RS00,36,2009,0,325.1091148936171
RS00,36,2010,0,325.1091148936171
RS00,36,2011,0,325.1091148936171
RS00,36,2012,0,325.1091148936171
RS00,36,2013,0,325.1091148936171
RS00,36,2014,0,325.1091148936171
RS00,36,2015,0,325.1091148936171
RS00,36,2016,0,325.1091148936171
RS00,36,2017,0,325.1091148936171
RS00,37,1982,0,281.8065340425532
RS00,37,1983,0,281.8065340425532
