zone,week,year,Minimum Reservoir levels at beginning of each week (ratio) 0<=x<=1.0,Maximum Reservoir level at beginning of each week (ratio) 0<=x<=1.0,Reservoir levels at beginning of each week (ratio) 0<=x<=1.0
FIW0,2,2011,0.330922242,0.760036166,NA
FIW0,2,2012,0.330922242,0.760036166,NA
FIW0,2,2013,0.330922242,0.760036166,NA
FIW0,2,2014,0.330922242,0.760036166,NA
FIW0,2,2015,0.330922242,0.760036166,NA
FIW0,2,2016,0.330922242,0.760036166,NA
FIW0,2,2017,0.330922242,0.760036166,NA
FIW0,3,1982,0.318987342,0.733996383,NA
FIW0,3,1983,0.318987342,0.733996383,NA
FIW0,3,1984,0.318987342,0.733996383,NA
FIW0,3,1985,0.318987342,0.733996383,NA
FIW0,3,1986,0.318987342,0.733996383,NA
FIW0,3,1987,0.318987342,0.733996383,NA
FIW0,3,1988,0.318987342,0.733996383,NA
FIW0,3,1989,0.318987342,0.733996383,NA
FIW0,3,1990,0.318987342,0.733996383,NA
FIW0,3,1991,0.318987342,0.733996383,NA
FIW0,3,1992,0.318987342,0.733996383,NA
FIW0,3,1993,0.318987342,0.733996383,NA
FIW0,3,1994,0.318987342,0.733996383,NA
FIW0,3,1995,0.318987342,0.733996383,NA
FIW0,3,1996,0.318987342,0.733996383,NA
FIW0,3,1997,0.318987342,0.733996383,NA
FIW0,3,1998,0.318987342,0.733996383,NA
FIW0,3,1999,0.318987342,0.733996383,NA
FIW0,3,2000,0.318987342,0.733996383,NA
FIW0,3,2001,0.318987342,0.733996383,NA
FIW0,3,2002,0.318987342,0.733996383,NA
FIW0,3,2003,0.318987342,0.733996383,NA
FIW0,3,2004,0.318987342,0.733996383,NA
FIW0,3,2005,0.318987342,0.733996383,NA
FIW0,3,2006,0.318987342,0.733996383,NA
FIW0,3,2007,0.318987342,0.733996383,NA
FIW0,3,2008,0.318987342,0.733996383,NA
FIW0,3,2009,0.318987342,0.733996383,NA
FIW0,3,2010,0.318987342,0.733996383,NA
FIW0,3,2011,0.318987342,0.733996383,NA
FIW0,3,2012,0.318987342,0.733996383,NA
FIW0,3,2013,0.318987342,0.733996383,NA
FIW0,3,2014,0.318987342,0.733996383,NA
FIW0,3,2015,0.318987342,0.733996383,NA
FIW0,3,2016,0.318987342,0.733996383,NA
FIW0,3,2017,0.318987342,0.733996383,NA
FIW0,4,1982,0.30596745,0.711934901,NA
FIW0,4,1983,0.30596745,0.711934901,NA
FIW0,4,1984,0.30596745,0.711934901,NA
FIW0,4,1985,0.30596745,0.711934901,NA
FIW0,4,1986,0.30596745,0.711934901,NA
FIW0,4,1987,0.30596745,0.711934901,NA
FIW0,4,1988,0.30596745,0.711934901,NA
FIW0,4,1989,0.30596745,0.711934901,NA
FIW0,4,1990,0.30596745,0.711934901,NA
FIW0,4,1991,0.30596745,0.711934901,NA
FIW0,4,1992,0.30596745,0.711934901,NA
FIW0,4,1993,0.30596745,0.711934901,NA
FIW0,4,1994,0.30596745,0.711934901,NA
FIW0,4,1995,0.30596745,0.711934901,NA
FIW0,4,1996,0.30596745,0.711934901,NA
FIW0,4,1997,0.30596745,0.711934901,NA
FIW0,4,1998,0.30596745,0.711934901,NA
FIW0,4,1999,0.30596745,0.711934901,NA
FIW0,4,2000,0.30596745,0.711934901,NA
FIW0,4,2001,0.30596745,0.711934901,NA
FIW0,4,2002,0.30596745,0.711934901,NA
FIW0,4,2003,0.30596745,0.711934901,NA
FIW0,4,2004,0.30596745,0.711934901,NA
FIW0,4,2005,0.30596745,0.711934901,NA
FIW0,4,2006,0.30596745,0.711934901,NA
FIW0,4,2007,0.30596745,0.711934901,NA
FIW0,4,2008,0.30596745,0.711934901,NA
FIW0,4,2009,0.30596745,0.711934901,NA
FIW0,4,2010,0.30596745,0.711934901,NA
FIW0,4,2011,0.30596745,0.711934901,NA
FIW0,4,2012,0.30596745,0.711934901,NA
FIW0,4,2013,0.30596745,0.711934901,NA
FIW0,4,2014,0.30596745,0.711934901,NA
FIW0,4,2015,0.30596745,0.711934901,NA
FIW0,4,2016,0.30596745,0.711934901,NA
FIW0,4,2017,0.30596745,0.711934901,NA
FIW0,5,1982,0.298915009,0.690958409,NA
FIW0,5,1983,0.298915009,0.690958409,NA
FIW0,5,1984,0.298915009,0.690958409,NA
FIW0,5,1985,0.298915009,0.690958409,NA
FIW0,5,1986,0.298915009,0.690958409,NA
FIW0,5,1987,0.298915009,0.690958409,NA
FIW0,5,1988,0.298915009,0.690958409,NA
FIW0,5,1989,0.298915009,0.690958409,NA
FIW0,5,1990,0.298915009,0.690958409,NA
FIW0,5,1991,0.298915009,0.690958409,NA
FIW0,5,1992,0.298915009,0.690958409,NA
FIW0,5,1993,0.298915009,0.690958409,NA
FIW0,5,1994,0.298915009,0.690958409,NA
FIW0,5,1995,0.298915009,0.690958409,NA
FIW0,5,1996,0.298915009,0.690958409,NA
FIW0,5,1997,0.298915009,0.690958409,NA
FIW0,5,1998,0.298915009,0.690958409,NA
FIW0,5,1999,0.298915009,0.690958409,NA
FIW0,5,2000,0.298915009,0.690958409,NA
FIW0,5,2001,0.298915009,0.690958409,NA
FIW0,5,2002,0.298915009,0.690958409,NA
FIW0,5,2003,0.298915009,0.690958409,NA
FIW0,5,2004,0.298915009,0.690958409,NA
FIW0,5,2005,0.298915009,0.690958409,NA
FIW0,5,2006,0.298915009,0.690958409,NA
FIW0,5,2007,0.298915009,0.690958409,NA
FIW0,5,2008,0.298915009,0.690958409,NA
FIW0,5,2009,0.298915009,0.690958409,NA
FIW0,5,2010,0.298915009,0.690958409,NA
FIW0,5,2011,0.298915009,0.690958409,NA
FIW0,5,2012,0.298915009,0.690958409,NA
FIW0,5,2013,0.298915009,0.690958409,NA
FIW0,5,2014,0.298915009,0.690958409,NA
FIW0,5,2015,0.298915009,0.690958409,NA
FIW0,5,2016,0.298915009,0.690958409,NA
FIW0,5,2017,0.298915009,0.690958409,NA
FIW0,6,1982,0.290958409,0.667088608,NA
FIW0,6,1983,0.290958409,0.667088608,NA
FIW0,6,1984,0.290958409,0.667088608,NA
FIW0,6,1985,0.290958409,0.667088608,NA
FIW0,6,1986,0.290958409,0.667088608,NA
FIW0,6,1987,0.290958409,0.667088608,NA
FIW0,6,1988,0.290958409,0.667088608,NA
FIW0,6,1989,0.290958409,0.667088608,NA
FIW0,6,1990,0.290958409,0.667088608,NA
FIW0,6,1991,0.290958409,0.667088608,NA
FIW0,6,1992,0.290958409,0.667088608,NA
FIW0,6,1993,0.290958409,0.667088608,NA
FIW0,6,1994,0.290958409,0.667088608,NA
FIW0,6,1995,0.290958409,0.667088608,NA
FIW0,6,1996,0.290958409,0.667088608,NA
FIW0,6,1997,0.290958409,0.667088608,NA
FIW0,6,1998,0.290958409,0.667088608,NA
FIW0,6,1999,0.290958409,0.667088608,NA
FIW0,6,2000,0.290958409,0.667088608,NA
FIW0,6,2001,0.290958409,0.667088608,NA
FIW0,6,2002,0.290958409,0.667088608,NA
FIW0,6,2003,0.290958409,0.667088608,NA
FIW0,6,2004,0.290958409,0.667088608,NA
FIW0,6,2005,0.290958409,0.667088608,NA
FIW0,6,2006,0.290958409,0.667088608,NA
FIW0,6,2007,0.290958409,0.667088608,NA
FIW0,6,2008,0.290958409,0.667088608,NA
FIW0,6,2009,0.290958409,0.667088608,NA
FIW0,6,2010,0.290958409,0.667088608,NA
FIW0,6,2011,0.290958409,0.667088608,NA
FIW0,6,2012,0.290958409,0.667088608,NA
FIW0,6,2013,0.290958409,0.667088608,NA
FIW0,6,2014,0.290958409,0.667088608,NA
FIW0,6,2015,0.290958409,0.667088608,NA
FIW0,6,2016,0.290958409,0.667088608,NA
FIW0,6,2017,0.290958409,0.667088608,NA
FIW0,7,1982,0.267992767,0.645027125,NA
FIW0,7,1983,0.267992767,0.645027125,NA
FIW0,7,1984,0.267992767,0.645027125,NA
FIW0,7,1985,0.267992767,0.645027125,NA
FIW0,7,1986,0.267992767,0.645027125,NA
FIW0,7,1987,0.267992767,0.645027125,NA
FIW0,7,1988,0.267992767,0.645027125,NA
FIW0,7,1989,0.267992767,0.645027125,NA
FIW0,7,1990,0.267992767,0.645027125,NA
FIW0,7,1991,0.267992767,0.645027125,NA
FIW0,7,1992,0.267992767,0.645027125,NA
FIW0,7,1993,0.267992767,0.645027125,NA
FIW0,7,1994,0.267992767,0.645027125,NA
FIW0,7,1995,0.267992767,0.645027125,NA
FIW0,7,1996,0.267992767,0.645027125,NA
FIW0,7,1997,0.267992767,0.645027125,NA
FIW0,7,1998,0.267992767,0.645027125,NA
FIW0,7,1999,0.267992767,0.645027125,NA
FIW0,7,2000,0.267992767,0.645027125,NA
FIW0,7,2001,0.267992767,0.645027125,NA
FIW0,7,2002,0.267992767,0.645027125,NA
FIW0,7,2003,0.267992767,0.645027125,NA
FIW0,7,2004,0.267992767,0.645027125,NA
FIW0,7,2005,0.267992767,0.645027125,NA
FIW0,7,2006,0.267992767,0.645027125,NA
FIW0,7,2007,0.267992767,0.645027125,NA
FIW0,7,2008,0.267992767,0.645027125,NA
FIW0,7,2009,0.267992767,0.645027125,NA
FIW0,7,2010,0.267992767,0.645027125,NA
FIW0,7,2011,0.267992767,0.645027125,NA
FIW0,7,2012,0.267992767,0.645027125,NA
FIW0,7,2013,0.267992767,0.645027125,NA
FIW0,7,2014,0.267992767,0.645027125,NA
FIW0,7,2015,0.267992767,0.645027125,NA
FIW0,7,2016,0.267992767,0.645027125,NA
FIW0,7,2017,0.267992767,0.645027125,NA
FIW0,8,1982,0.243942134,0.626943942,NA
FIW0,8,1983,0.243942134,0.626943942,NA
FIW0,8,1984,0.243942134,0.626943942,NA
FIW0,8,1985,0.243942134,0.626943942,NA
FIW0,8,1986,0.243942134,0.626943942,NA
FIW0,8,1987,0.243942134,0.626943942,NA
FIW0,8,1988,0.243942134,0.626943942,NA
FIW0,8,1989,0.243942134,0.626943942,NA
FIW0,8,1990,0.243942134,0.626943942,NA
FIW0,8,1991,0.243942134,0.626943942,NA
FIW0,8,1992,0.243942134,0.626943942,NA
FIW0,8,1993,0.243942134,0.626943942,NA
FIW0,8,1994,0.243942134,0.626943942,NA
FIW0,8,1995,0.243942134,0.626943942,NA
FIW0,8,1996,0.243942134,0.626943942,NA
FIW0,8,1997,0.243942134,0.626943942,NA
FIW0,8,1998,0.243942134,0.626943942,NA
FIW0,8,1999,0.243942134,0.626943942,NA
FIW0,8,2000,0.243942134,0.626943942,NA
FIW0,8,2001,0.243942134,0.626943942,NA
FIW0,8,2002,0.243942134,0.626943942,NA
FIW0,8,2003,0.243942134,0.626943942,NA
FIW0,8,2004,0.243942134,0.626943942,NA
FIW0,8,2005,0.243942134,0.626943942,NA
FIW0,8,2006,0.243942134,0.626943942,NA
FIW0,8,2007,0.243942134,0.626943942,NA
FIW0,8,2008,0.243942134,0.626943942,NA
FIW0,8,2009,0.243942134,0.626943942,NA
FIW0,8,2010,0.243942134,0.626943942,NA
FIW0,8,2011,0.243942134,0.626943942,NA
FIW0,8,2012,0.243942134,0.626943942,NA
FIW0,8,2013,0.243942134,0.626943942,NA
FIW0,8,2014,0.243942134,0.626943942,NA
FIW0,8,2015,0.243942134,0.626943942,NA
FIW0,8,2016,0.243942134,0.626943942,NA
FIW0,8,2017,0.243942134,0.626943942,NA
FIW0,9,1982,0.220976492,0.592947559,NA
FIW0,9,1983,0.220976492,0.592947559,NA
FIW0,9,1984,0.220976492,0.592947559,NA
FIW0,9,1985,0.220976492,0.592947559,NA
FIW0,9,1986,0.220976492,0.592947559,NA
FIW0,9,1987,0.220976492,0.592947559,NA
FIW0,9,1988,0.220976492,0.592947559,NA
FIW0,9,1989,0.220976492,0.592947559,NA
FIW0,9,1990,0.220976492,0.592947559,NA
FIW0,9,1991,0.220976492,0.592947559,NA
FIW0,9,1992,0.220976492,0.592947559,NA
FIW0,9,1993,0.220976492,0.592947559,NA
FIW0,9,1994,0.220976492,0.592947559,NA
FIW0,9,1995,0.220976492,0.592947559,NA
FIW0,9,1996,0.220976492,0.592947559,NA
FIW0,9,1997,0.220976492,0.592947559,NA
FIW0,9,1998,0.220976492,0.592947559,NA
FIW0,9,1999,0.220976492,0.592947559,NA
FIW0,9,2000,0.220976492,0.592947559,NA
FIW0,9,2001,0.220976492,0.592947559,NA
FIW0,9,2002,0.220976492,0.592947559,NA
FIW0,9,2003,0.220976492,0.592947559,NA
FIW0,9,2004,0.220976492,0.592947559,NA
FIW0,9,2005,0.220976492,0.592947559,NA
FIW0,9,2006,0.220976492,0.592947559,NA
FIW0,9,2007,0.220976492,0.592947559,NA
FIW0,9,2008,0.220976492,0.592947559,NA
FIW0,9,2009,0.220976492,0.592947559,NA
FIW0,9,2010,0.220976492,0.592947559,NA
FIW0,9,2011,0.220976492,0.592947559,NA
FIW0,9,2012,0.220976492,0.592947559,NA
FIW0,9,2013,0.220976492,0.592947559,NA
FIW0,9,2014,0.220976492,0.592947559,NA
FIW0,9,2015,0.220976492,0.592947559,NA
FIW0,9,2016,0.220976492,0.592947559,NA
FIW0,9,2017,0.220976492,0.592947559,NA
FIW0,10,1982,0.203074141,0.564918626,NA
FIW0,10,1983,0.203074141,0.564918626,NA
FIW0,10,1984,0.203074141,0.564918626,NA
FIW0,10,1985,0.203074141,0.564918626,NA
FIW0,10,1986,0.203074141,0.564918626,NA
FIW0,10,1987,0.203074141,0.564918626,NA
FIW0,10,1988,0.203074141,0.564918626,NA
FIW0,10,1989,0.203074141,0.564918626,NA
FIW0,10,1990,0.203074141,0.564918626,NA
FIW0,10,1991,0.203074141,0.564918626,NA
FIW0,10,1992,0.203074141,0.564918626,NA
FIW0,10,1993,0.203074141,0.564918626,NA
FIW0,10,1994,0.203074141,0.564918626,NA
FIW0,10,1995,0.203074141,0.564918626,NA
FIW0,10,1996,0.203074141,0.564918626,NA
FIW0,10,1997,0.203074141,0.564918626,NA
FIW0,10,1998,0.203074141,0.564918626,NA
FIW0,10,1999,0.203074141,0.564918626,NA
FIW0,10,2000,0.203074141,0.564918626,NA
FIW0,10,2001,0.203074141,0.564918626,NA
FIW0,10,2002,0.203074141,0.564918626,NA
FIW0,10,2003,0.203074141,0.564918626,NA
FIW0,10,2004,0.203074141,0.564918626,NA
FIW0,10,2005,0.203074141,0.564918626,NA
FIW0,10,2006,0.203074141,0.564918626,NA
FIW0,10,2007,0.203074141,0.564918626,NA
FIW0,10,2008,0.203074141,0.564918626,NA
FIW0,10,2009,0.203074141,0.564918626,NA
FIW0,10,2010,0.203074141,0.564918626,NA
FIW0,10,2011,0.203074141,0.564918626,NA
FIW0,10,2012,0.203074141,0.564918626,NA
FIW0,10,2013,0.203074141,0.564918626,NA
FIW0,10,2014,0.203074141,0.564918626,NA
FIW0,10,2015,0.203074141,0.564918626,NA
FIW0,10,2016,0.203074141,0.564918626,NA
FIW0,10,2017,0.203074141,0.564918626,NA
FIW0,11,1982,0.19005425,0.537974684,NA
FIW0,11,1983,0.19005425,0.537974684,NA
FIW0,11,1984,0.19005425,0.537974684,NA
FIW0,11,1985,0.19005425,0.537974684,NA
FIW0,11,1986,0.19005425,0.537974684,NA
FIW0,11,1987,0.19005425,0.537974684,NA
FIW0,11,1988,0.19005425,0.537974684,NA
FIW0,11,1989,0.19005425,0.537974684,NA
FIW0,11,1990,0.19005425,0.537974684,NA
FIW0,11,1991,0.19005425,0.537974684,NA
FIW0,11,1992,0.19005425,0.537974684,NA
FIW0,11,1993,0.19005425,0.537974684,NA
FIW0,11,1994,0.19005425,0.537974684,NA
FIW0,11,1995,0.19005425,0.537974684,NA
FIW0,11,1996,0.19005425,0.537974684,NA
FIW0,11,1997,0.19005425,0.537974684,NA
FIW0,11,1998,0.19005425,0.537974684,NA
FIW0,11,1999,0.19005425,0.537974684,NA
FIW0,11,2000,0.19005425,0.537974684,NA
FIW0,11,2001,0.19005425,0.537974684,NA
FIW0,11,2002,0.19005425,0.537974684,NA
FIW0,11,2003,0.19005425,0.537974684,NA
FIW0,11,2004,0.19005425,0.537974684,NA
FIW0,11,2005,0.19005425,0.537974684,NA
FIW0,11,2006,0.19005425,0.537974684,NA
FIW0,11,2007,0.19005425,0.537974684,NA
FIW0,11,2008,0.19005425,0.537974684,NA
FIW0,11,2009,0.19005425,0.537974684,NA
FIW0,11,2010,0.19005425,0.537974684,NA
FIW0,11,2011,0.19005425,0.537974684,NA
FIW0,11,2012,0.19005425,0.537974684,NA
FIW0,11,2013,0.19005425,0.537974684,NA
FIW0,11,2014,0.19005425,0.537974684,NA
FIW0,11,2015,0.19005425,0.537974684,NA
FIW0,11,2016,0.19005425,0.537974684,NA
FIW0,11,2017,0.19005425,0.537974684,NA
FIW0,12,1982,0.169981917,0.50596745,NA
FIW0,12,1983,0.169981917,0.50596745,NA
FIW0,12,1984,0.169981917,0.50596745,NA
FIW0,12,1985,0.169981917,0.50596745,NA
FIW0,12,1986,0.169981917,0.50596745,NA
FIW0,12,1987,0.169981917,0.50596745,NA
FIW0,12,1988,0.169981917,0.50596745,NA
FIW0,12,1989,0.169981917,0.50596745,NA
FIW0,12,1990,0.169981917,0.50596745,NA
FIW0,12,1991,0.169981917,0.50596745,NA
FIW0,12,1992,0.169981917,0.50596745,NA
FIW0,12,1993,0.169981917,0.50596745,NA
FIW0,12,1994,0.169981917,0.50596745,NA
FIW0,12,1995,0.169981917,0.50596745,NA
FIW0,12,1996,0.169981917,0.50596745,NA
FIW0,12,1997,0.169981917,0.50596745,NA
FIW0,12,1998,0.169981917,0.50596745,NA
FIW0,12,1999,0.169981917,0.50596745,NA
FIW0,12,2000,0.169981917,0.50596745,NA
FIW0,12,2001,0.169981917,0.50596745,NA
FIW0,12,2002,0.169981917,0.50596745,NA
FIW0,12,2003,0.169981917,0.50596745,NA
FIW0,12,2004,0.169981917,0.50596745,NA
FIW0,12,2005,0.169981917,0.50596745,NA
FIW0,12,2006,0.169981917,0.50596745,NA
FIW0,12,2007,0.169981917,0.50596745,NA
FIW0,12,2008,0.169981917,0.50596745,NA
FIW0,12,2009,0.169981917,0.50596745,NA
FIW0,12,2010,0.169981917,0.50596745,NA
FIW0,12,2011,0.169981917,0.50596745,NA
FIW0,12,2012,0.169981917,0.50596745,NA
FIW0,12,2013,0.169981917,0.50596745,NA
FIW0,12,2014,0.169981917,0.50596745,NA
FIW0,12,2015,0.169981917,0.50596745,NA
FIW0,12,2016,0.169981917,0.50596745,NA
FIW0,12,2017,0.169981917,0.50596745,NA
FIW0,13,1982,0.150994575,0.479927667,NA
FIW0,13,1983,0.150994575,0.479927667,NA
FIW0,13,1984,0.150994575,0.479927667,NA
FIW0,13,1985,0.150994575,0.479927667,NA
FIW0,13,1986,0.150994575,0.479927667,NA
FIW0,13,1987,0.150994575,0.479927667,NA
FIW0,13,1988,0.150994575,0.479927667,NA
FIW0,13,1989,0.150994575,0.479927667,NA
FIW0,13,1990,0.150994575,0.479927667,NA
FIW0,13,1991,0.150994575,0.479927667,NA
FIW0,13,1992,0.150994575,0.479927667,NA
FIW0,13,1993,0.150994575,0.479927667,NA
FIW0,13,1994,0.150994575,0.479927667,NA
FIW0,13,1995,0.150994575,0.479927667,NA
FIW0,13,1996,0.150994575,0.479927667,NA
FIW0,13,1997,0.150994575,0.479927667,NA
FIW0,13,1998,0.150994575,0.479927667,NA
FIW0,13,1999,0.150994575,0.479927667,NA
FIW0,13,2000,0.150994575,0.479927667,NA
FIW0,13,2001,0.150994575,0.479927667,NA
FIW0,13,2002,0.150994575,0.479927667,NA
FIW0,13,2003,0.150994575,0.479927667,NA
FIW0,13,2004,0.150994575,0.479927667,NA
FIW0,13,2005,0.150994575,0.479927667,NA
FIW0,13,2006,0.150994575,0.479927667,NA
FIW0,13,2007,0.150994575,0.479927667,NA
FIW0,13,2008,0.150994575,0.479927667,NA
FIW0,13,2009,0.150994575,0.479927667,NA
FIW0,13,2010,0.150994575,0.479927667,NA
FIW0,13,2011,0.150994575,0.479927667,NA
FIW0,13,2012,0.150994575,0.479927667,NA
FIW0,13,2013,0.150994575,0.479927667,NA
FIW0,13,2014,0.150994575,0.479927667,NA
FIW0,13,2015,0.150994575,0.479927667,NA
FIW0,13,2016,0.150994575,0.479927667,NA
FIW0,13,2017,0.150994575,0.479927667,NA
FIW0,14,1982,0.133996383,0.466003617,NA
FIW0,14,1983,0.133996383,0.466003617,NA
FIW0,14,1984,0.133996383,0.466003617,NA
FIW0,14,1985,0.133996383,0.466003617,NA
FIW0,14,1986,0.133996383,0.466003617,NA
FIW0,14,1987,0.133996383,0.466003617,NA
FIW0,14,1988,0.133996383,0.466003617,NA
FIW0,14,1989,0.133996383,0.466003617,NA
FIW0,14,1990,0.133996383,0.466003617,NA
FIW0,14,1991,0.133996383,0.466003617,NA
FIW0,14,1992,0.133996383,0.466003617,NA
FIW0,14,1993,0.133996383,0.466003617,NA
FIW0,14,1994,0.133996383,0.466003617,NA
FIW0,14,1995,0.133996383,0.466003617,NA
FIW0,14,1996,0.133996383,0.466003617,NA
FIW0,14,1997,0.133996383,0.466003617,NA
FIW0,14,1998,0.133996383,0.466003617,NA
FIW0,14,1999,0.133996383,0.466003617,NA
FIW0,14,2000,0.133996383,0.466003617,NA
FIW0,14,2001,0.133996383,0.466003617,NA
FIW0,14,2002,0.133996383,0.466003617,NA
FIW0,14,2003,0.133996383,0.466003617,NA
FIW0,14,2004,0.133996383,0.466003617,NA
FIW0,14,2005,0.133996383,0.466003617,NA
FIW0,14,2006,0.133996383,0.466003617,NA
FIW0,14,2007,0.133996383,0.466003617,NA
FIW0,14,2008,0.133996383,0.466003617,NA
FIW0,14,2009,0.133996383,0.466003617,NA
FIW0,14,2010,0.133996383,0.466003617,NA
FIW0,14,2011,0.133996383,0.466003617,NA
FIW0,14,2012,0.133996383,0.466003617,NA
FIW0,14,2013,0.133996383,0.466003617,NA
FIW0,14,2014,0.133996383,0.466003617,NA
FIW0,14,2015,0.133996383,0.466003617,NA
FIW0,14,2016,0.133996383,0.466003617,NA
FIW0,14,2017,0.133996383,0.466003617,NA
FIW0,15,1982,0.132,0.471971067,NA
FIW0,15,1983,0.132,0.471971067,NA
FIW0,15,1984,0.132,0.471971067,NA
FIW0,15,1985,0.132,0.471971067,NA
FIW0,15,1986,0.132,0.471971067,NA
FIW0,15,1987,0.132,0.471971067,NA
FIW0,15,1988,0.132,0.471971067,NA
FIW0,15,1989,0.132,0.471971067,NA
FIW0,15,1990,0.132,0.471971067,NA
FIW0,15,1991,0.132,0.471971067,NA
FIW0,15,1992,0.132,0.471971067,NA
FIW0,15,1993,0.132,0.471971067,NA
FIW0,15,1994,0.132,0.471971067,NA
FIW0,15,1995,0.132,0.471971067,NA
FIW0,15,1996,0.132,0.471971067,NA
FIW0,15,1997,0.132,0.471971067,NA
FIW0,15,1998,0.132,0.471971067,NA
FIW0,15,1999,0.132,0.471971067,NA
FIW0,15,2000,0.132,0.471971067,NA
FIW0,15,2001,0.132,0.471971067,NA
FIW0,15,2002,0.132,0.471971067,NA
FIW0,15,2003,0.132,0.471971067,NA
FIW0,15,2004,0.132,0.471971067,NA
FIW0,15,2005,0.132,0.471971067,NA
FIW0,15,2006,0.132,0.471971067,NA
FIW0,15,2007,0.132,0.471971067,NA
FIW0,15,2008,0.132,0.471971067,NA
FIW0,15,2009,0.132,0.471971067,NA
FIW0,15,2010,0.132,0.471971067,NA
FIW0,15,2011,0.132,0.471971067,NA
FIW0,15,2012,0.132,0.471971067,NA
FIW0,15,2013,0.132,0.471971067,NA
FIW0,15,2014,0.132,0.471971067,NA
FIW0,15,2015,0.132,0.471971067,NA
FIW0,15,2016,0.132,0.471971067,NA
FIW0,15,2017,0.132,0.471971067,NA
FIW0,16,1982,0.139059675,0.467088608,NA
FIW0,16,1983,0.139059675,0.467088608,NA
FIW0,16,1984,0.139059675,0.467088608,NA
FIW0,16,1985,0.139059675,0.467088608,NA
FIW0,16,1986,0.139059675,0.467088608,NA
FIW0,16,1987,0.139059675,0.467088608,NA
FIW0,16,1988,0.139059675,0.467088608,NA
FIW0,16,1989,0.139059675,0.467088608,NA
FIW0,16,1990,0.139059675,0.467088608,NA
FIW0,16,1991,0.139059675,0.467088608,NA
FIW0,16,1992,0.139059675,0.467088608,NA
FIW0,16,1993,0.139059675,0.467088608,NA
FIW0,16,1994,0.139059675,0.467088608,NA
FIW0,16,1995,0.139059675,0.467088608,NA
FIW0,16,1996,0.139059675,0.467088608,NA
FIW0,16,1997,0.139059675,0.467088608,NA
FIW0,16,1998,0.139059675,0.467088608,NA
FIW0,16,1999,0.139059675,0.467088608,NA
FIW0,16,2000,0.139059675,0.467088608,NA
FIW0,16,2001,0.139059675,0.467088608,NA
FIW0,16,2002,0.139059675,0.467088608,NA
FIW0,16,2003,0.139059675,0.467088608,NA
FIW0,16,2004,0.139059675,0.467088608,NA
FIW0,16,2005,0.139059675,0.467088608,NA
FIW0,16,2006,0.139059675,0.467088608,NA
FIW0,16,2007,0.139059675,0.467088608,NA
FIW0,16,2008,0.139059675,0.467088608,NA
FIW0,16,2009,0.139059675,0.467088608,NA
FIW0,16,2010,0.139059675,0.467088608,NA
FIW0,16,2011,0.139059675,0.467088608,NA
FIW0,16,2012,0.139059675,0.467088608,NA
FIW0,16,2013,0.139059675,0.467088608,NA
FIW0,16,2014,0.139059675,0.467088608,NA
FIW0,16,2015,0.139059675,0.467088608,NA
FIW0,16,2016,0.139059675,0.467088608,NA
FIW0,16,2017,0.139059675,0.467088608,NA
FIW0,17,1982,0.145027125,0.539963834,NA
FIW0,17,1983,0.145027125,0.539963834,NA
FIW0,17,1984,0.145027125,0.539963834,NA
FIW0,17,1985,0.145027125,0.539963834,NA
FIW0,17,1986,0.145027125,0.539963834,NA
FIW0,17,1987,0.145027125,0.539963834,NA
FIW0,17,1988,0.145027125,0.539963834,NA
FIW0,17,1989,0.145027125,0.539963834,NA
FIW0,17,1990,0.145027125,0.539963834,NA
FIW0,17,1991,0.145027125,0.539963834,NA
FIW0,17,1992,0.145027125,0.539963834,NA
FIW0,17,1993,0.145027125,0.539963834,NA
FIW0,17,1994,0.145027125,0.539963834,NA
FIW0,17,1995,0.145027125,0.539963834,NA
FIW0,17,1996,0.145027125,0.539963834,NA
FIW0,17,1997,0.145027125,0.539963834,NA
FIW0,17,1998,0.145027125,0.539963834,NA
FIW0,17,1999,0.145027125,0.539963834,NA
FIW0,17,2000,0.145027125,0.539963834,NA
FIW0,17,2001,0.145027125,0.539963834,NA
FIW0,17,2002,0.145027125,0.539963834,NA
FIW0,17,2003,0.145027125,0.539963834,NA
FIW0,17,2004,0.145027125,0.539963834,NA
FIW0,17,2005,0.145027125,0.539963834,NA
FIW0,17,2006,0.145027125,0.539963834,NA
FIW0,17,2007,0.145027125,0.539963834,NA
FIW0,17,2008,0.145027125,0.539963834,NA
FIW0,17,2009,0.145027125,0.539963834,NA
FIW0,17,2010,0.145027125,0.539963834,NA
FIW0,17,2011,0.145027125,0.539963834,NA
FIW0,17,2012,0.145027125,0.539963834,NA
FIW0,17,2013,0.145027125,0.539963834,NA
FIW0,17,2014,0.145027125,0.539963834,NA
FIW0,17,2015,0.145027125,0.539963834,NA
FIW0,17,2016,0.145027125,0.539963834,NA
FIW0,17,2017,0.145027125,0.539963834,NA
FIW0,18,1982,0.150090416,0.652983725,NA
FIW0,18,1983,0.150090416,0.652983725,NA
FIW0,18,1984,0.150090416,0.652983725,NA
FIW0,18,1985,0.150090416,0.652983725,NA
FIW0,18,1986,0.150090416,0.652983725,NA
FIW0,18,1987,0.150090416,0.652983725,NA
FIW0,18,1988,0.150090416,0.652983725,NA
FIW0,18,1989,0.150090416,0.652983725,NA
FIW0,18,1990,0.150090416,0.652983725,NA
FIW0,18,1991,0.150090416,0.652983725,NA
FIW0,18,1992,0.150090416,0.652983725,NA
