zone,week,year,Minimum Generation in MW,Maximum Generation in MW
ITCS,21,1983,3.219,451.706
ITCS,21,1984,3.219,451.706
ITCS,21,1985,3.219,451.706
ITCS,21,1986,3.219,451.706
ITCS,21,1987,3.219,451.706
ITCS,21,1988,3.219,451.706
ITCS,21,1989,3.219,451.706
ITCS,21,1990,3.219,451.706
ITCS,21,1991,3.219,451.706
ITCS,21,1992,3.219,451.706
ITCS,21,1993,3.219,451.706
ITCS,21,1994,3.219,451.706
ITCS,21,1995,3.219,451.706
ITCS,21,1996,3.219,451.706
ITCS,21,1997,3.219,451.706
ITCS,21,1998,3.219,451.706
ITCS,21,1999,3.219,451.706
ITCS,21,2000,3.219,451.706
ITCS,21,2001,3.219,451.706
ITCS,21,2002,3.219,451.706
ITCS,21,2003,3.219,451.706
ITCS,21,2004,3.219,451.706
ITCS,21,2005,3.219,451.706
ITCS,21,2006,3.219,451.706
ITCS,21,2007,3.219,451.706
ITCS,21,2008,3.219,451.706
ITCS,21,2009,3.219,451.706
ITCS,21,2010,3.219,451.706
ITCS,21,2011,3.219,451.706
ITCS,21,2012,3.219,451.706
ITCS,21,2013,3.219,451.706
ITCS,21,2014,3.219,451.706
ITCS,21,2015,3.219,451.706
ITCS,21,2016,3.219,451.706
ITCS,21,2017,3.219,451.706
ITCS,22,1982,3.403,462.021
ITCS,22,1983,3.403,462.021
ITCS,22,1984,3.403,462.021
ITCS,22,1985,3.403,462.021
ITCS,22,1986,3.403,462.021
ITCS,22,1987,3.403,462.021
ITCS,22,1988,3.403,462.021
ITCS,22,1989,3.403,462.021
ITCS,22,1990,3.403,462.021
ITCS,22,1991,3.403,462.021
ITCS,22,1992,3.403,462.021
ITCS,22,1993,3.403,462.021
ITCS,22,1994,3.403,462.021
ITCS,22,1995,3.403,462.021
ITCS,22,1996,3.403,462.021
ITCS,22,1997,3.403,462.021
ITCS,22,1998,3.403,462.021
ITCS,22,1999,3.403,462.021
ITCS,22,2000,3.403,462.021
ITCS,22,2001,3.403,462.021
ITCS,22,2002,3.403,462.021
ITCS,22,2003,3.403,462.021
ITCS,22,2004,3.403,462.021
ITCS,22,2005,3.403,462.021
ITCS,22,2006,3.403,462.021
ITCS,22,2007,3.403,462.021
ITCS,22,2008,3.403,462.021
ITCS,22,2009,3.403,462.021
ITCS,22,2010,3.403,462.021
ITCS,22,2011,3.403,462.021
ITCS,22,2012,3.403,462.021
ITCS,22,2013,3.403,462.021
ITCS,22,2014,3.403,462.021
ITCS,22,2015,3.403,462.021
ITCS,22,2016,3.403,462.021
ITCS,22,2017,3.403,462.021
ITCS,23,1982,3.069,462.021
ITCS,23,1983,3.069,462.021
ITCS,23,1984,3.069,462.021
ITCS,23,1985,3.069,462.021
ITCS,23,1986,3.069,462.021
ITCS,23,1987,3.069,462.021
ITCS,23,1988,3.069,462.021
ITCS,23,1989,3.069,462.021
ITCS,23,1990,3.069,462.021
ITCS,23,1991,3.069,462.021
ITCS,23,1992,3.069,462.021
ITCS,23,1993,3.069,462.021
ITCS,23,1994,3.069,462.021
ITCS,23,1995,3.069,462.021
ITCS,23,1996,3.069,462.021
ITCS,23,1997,3.069,462.021
ITCS,23,1998,3.069,462.021
ITCS,23,1999,3.069,462.021
ITCS,23,2000,3.069,462.021
ITCS,23,2001,3.069,462.021
ITCS,23,2002,3.069,462.021
ITCS,23,2003,3.069,462.021
ITCS,23,2004,3.069,462.021
ITCS,23,2005,3.069,462.021
ITCS,23,2006,3.069,462.021
ITCS,23,2007,3.069,462.021
ITCS,23,2008,3.069,462.021
ITCS,23,2009,3.069,462.021
ITCS,23,2010,3.069,462.021
ITCS,23,2011,3.069,462.021
ITCS,23,2012,3.069,462.021
ITCS,23,2013,3.069,462.021
ITCS,23,2014,3.069,462.021
ITCS,23,2015,3.069,462.021
ITCS,23,2016,3.069,462.021
ITCS,23,2017,3.069,462.021
ITCS,24,1982,3.01,462.021
ITCS,24,1983,3.01,462.021
ITCS,24,1984,3.01,462.021
ITCS,24,1985,3.01,462.021
ITCS,24,1986,3.01,462.021
ITCS,24,1987,3.01,462.021
ITCS,24,1988,3.01,462.021
ITCS,24,1989,3.01,462.021
ITCS,24,1990,3.01,462.021
ITCS,24,1991,3.01,462.021
ITCS,24,1992,3.01,462.021
ITCS,24,1993,3.01,462.021
ITCS,24,1994,3.01,462.021
ITCS,24,1995,3.01,462.021
ITCS,24,1996,3.01,462.021
ITCS,24,1997,3.01,462.021
ITCS,24,1998,3.01,462.021
ITCS,24,1999,3.01,462.021
ITCS,24,2000,3.01,462.021
ITCS,24,2001,3.01,462.021
ITCS,24,2002,3.01,462.021
ITCS,24,2003,3.01,462.021
ITCS,24,2004,3.01,462.021
ITCS,24,2005,3.01,462.021
ITCS,24,2006,3.01,462.021
ITCS,24,2007,3.01,462.021
ITCS,24,2008,3.01,462.021
ITCS,24,2009,3.01,462.021
ITCS,24,2010,3.01,462.021
ITCS,24,2011,3.01,462.021
ITCS,24,2012,3.01,462.021
ITCS,24,2013,3.01,462.021
ITCS,24,2014,3.01,462.021
ITCS,24,2015,3.01,462.021
ITCS,24,2016,3.01,462.021
ITCS,24,2017,3.01,462.021
ITCS,25,1982,2.952,444.349
ITCS,25,1983,2.952,444.349
ITCS,25,1984,2.952,444.349
ITCS,25,1985,2.952,444.349
ITCS,25,1986,2.952,444.349
ITCS,25,1987,2.952,444.349
ITCS,25,1988,2.952,444.349
ITCS,25,1989,2.952,444.349
ITCS,25,1990,2.952,444.349
ITCS,25,1991,2.952,444.349
ITCS,25,1992,2.952,444.349
ITCS,25,1993,2.952,444.349
ITCS,25,1994,2.952,444.349
ITCS,25,1995,2.952,444.349
ITCS,25,1996,2.952,444.349
ITCS,25,1997,2.952,444.349
ITCS,25,1998,2.952,444.349
ITCS,25,1999,2.952,444.349
ITCS,25,2000,2.952,444.349
ITCS,25,2001,2.952,444.349
ITCS,25,2002,2.952,444.349
ITCS,25,2003,2.952,444.349
ITCS,25,2004,2.952,444.349
ITCS,25,2005,2.952,444.349
ITCS,25,2006,2.952,444.349
ITCS,25,2007,2.952,444.349
ITCS,25,2008,2.952,444.349
ITCS,25,2009,2.952,444.349
ITCS,25,2010,2.952,444.349
ITCS,25,2011,2.952,444.349
ITCS,25,2012,2.952,444.349
ITCS,25,2013,2.952,444.349
ITCS,25,2014,2.952,444.349
ITCS,25,2015,2.952,444.349
ITCS,25,2016,2.952,444.349
ITCS,25,2017,2.952,444.349
ITCS,26,1982,2.469,444.349
ITCS,26,1983,2.469,444.349
ITCS,26,1984,2.469,444.349
ITCS,26,1985,2.469,444.349
ITCS,26,1986,2.469,444.349
ITCS,26,1987,2.469,444.349
ITCS,26,1988,2.469,444.349
ITCS,26,1989,2.469,444.349
ITCS,26,1990,2.469,444.349
ITCS,26,1991,2.469,444.349
ITCS,26,1992,2.469,444.349
ITCS,26,1993,2.469,444.349
ITCS,26,1994,2.469,444.349
ITCS,26,1995,2.469,444.349
ITCS,26,1996,2.469,444.349
ITCS,26,1997,2.469,444.349
ITCS,26,1998,2.469,444.349
ITCS,26,1999,2.469,444.349
ITCS,26,2000,2.469,444.349
ITCS,26,2001,2.469,444.349
ITCS,26,2002,2.469,444.349
ITCS,26,2003,2.469,444.349
ITCS,26,2004,2.469,444.349
ITCS,26,2005,2.469,444.349
ITCS,26,2006,2.469,444.349
ITCS,26,2007,2.469,444.349
ITCS,26,2008,2.469,444.349
ITCS,26,2009,2.469,444.349
ITCS,26,2010,2.469,444.349
ITCS,26,2011,2.469,444.349
ITCS,26,2012,2.469,444.349
ITCS,26,2013,2.469,444.349
ITCS,26,2014,2.469,444.349
ITCS,26,2015,2.469,444.349
ITCS,26,2016,2.469,444.349
ITCS,26,2017,2.469,444.349
ITCS,27,1982,2.469,429.782
ITCS,27,1983,2.469,429.782
ITCS,27,1984,2.469,429.782
ITCS,27,1985,2.469,429.782
ITCS,27,1986,2.469,429.782
ITCS,27,1987,2.469,429.782
ITCS,27,1988,2.469,429.782
ITCS,27,1989,2.469,429.782
ITCS,27,1990,2.469,429.782
ITCS,27,1991,2.469,429.782
ITCS,27,1992,2.469,429.782
ITCS,27,1993,2.469,429.782
ITCS,27,1994,2.469,429.782
ITCS,27,1995,2.469,429.782
ITCS,27,1996,2.469,429.782
ITCS,27,1997,2.469,429.782
ITCS,27,1998,2.469,429.782
ITCS,27,1999,2.469,429.782
ITCS,27,2000,2.469,429.782
ITCS,27,2001,2.469,429.782
ITCS,27,2002,2.469,429.782
ITCS,27,2003,2.469,429.782
ITCS,27,2004,2.469,429.782
ITCS,27,2005,2.469,429.782
ITCS,27,2006,2.469,429.782
ITCS,27,2007,2.469,429.782
ITCS,27,2008,2.469,429.782
ITCS,27,2009,2.469,429.782
ITCS,27,2010,2.469,429.782
ITCS,27,2011,2.469,429.782
ITCS,27,2012,2.469,429.782
ITCS,27,2013,2.469,429.782
ITCS,27,2014,2.469,429.782
ITCS,27,2015,2.469,429.782
ITCS,27,2016,2.469,429.782
ITCS,27,2017,2.469,429.782
ITCS,28,1982,2.469,388.165
ITCS,28,1983,2.469,388.165
ITCS,28,1984,2.469,388.165
ITCS,28,1985,2.469,388.165
ITCS,28,1986,2.469,388.165
ITCS,28,1987,2.469,388.165
ITCS,28,1988,2.469,388.165
ITCS,28,1989,2.469,388.165
ITCS,28,1990,2.469,388.165
ITCS,28,1991,2.469,388.165
ITCS,28,1992,2.469,388.165
ITCS,28,1993,2.469,388.165
ITCS,28,1994,2.469,388.165
ITCS,28,1995,2.469,388.165
ITCS,28,1996,2.469,388.165
ITCS,28,1997,2.469,388.165
ITCS,28,1998,2.469,388.165
ITCS,28,1999,2.469,388.165
ITCS,28,2000,2.469,388.165
ITCS,28,2001,2.469,388.165
ITCS,28,2002,2.469,388.165
ITCS,28,2003,2.469,388.165
ITCS,28,2004,2.469,388.165
ITCS,28,2005,2.469,388.165
ITCS,28,2006,2.469,388.165
ITCS,28,2007,2.469,388.165
ITCS,28,2008,2.469,388.165
ITCS,28,2009,2.469,388.165
ITCS,28,2010,2.469,388.165
ITCS,28,2011,2.469,388.165
ITCS,28,2012,2.469,388.165
ITCS,28,2013,2.469,388.165
ITCS,28,2014,2.469,388.165
ITCS,28,2015,2.469,388.165
ITCS,28,2016,2.469,388.165
ITCS,28,2017,2.469,388.165
ITCS,29,1982,2.902,342.292
ITCS,29,1983,2.902,342.292
ITCS,29,1984,2.902,342.292
ITCS,29,1985,2.902,342.292
ITCS,29,1986,2.902,342.292
ITCS,29,1987,2.902,342.292
ITCS,29,1988,2.902,342.292
ITCS,29,1989,2.902,342.292
ITCS,29,1990,2.902,342.292
ITCS,29,1991,2.902,342.292
ITCS,29,1992,2.902,342.292
ITCS,29,1993,2.902,342.292
ITCS,29,1994,2.902,342.292
ITCS,29,1995,2.902,342.292
ITCS,29,1996,2.902,342.292
ITCS,29,1997,2.902,342.292
ITCS,29,1998,2.902,342.292
ITCS,29,1999,2.902,342.292
ITCS,29,2000,2.902,342.292
ITCS,29,2001,2.902,342.292
ITCS,29,2002,2.902,342.292
ITCS,29,2003,2.902,342.292
ITCS,29,2004,2.902,342.292
ITCS,29,2005,2.902,342.292
ITCS,29,2006,2.902,342.292
ITCS,29,2007,2.902,342.292
ITCS,29,2008,2.902,342.292
ITCS,29,2009,2.902,342.292
ITCS,29,2010,2.902,342.292
ITCS,29,2011,2.902,342.292
ITCS,29,2012,2.902,342.292
ITCS,29,2013,2.902,342.292
ITCS,29,2014,2.902,342.292
ITCS,29,2015,2.902,342.292
ITCS,29,2016,2.902,342.292
ITCS,29,2017,2.902,342.292
ITCS,30,1982,2.91,336.85
ITCS,30,1983,2.91,336.85
ITCS,30,1984,2.91,336.85
ITCS,30,1985,2.91,336.85
ITCS,30,1986,2.91,336.85
ITCS,30,1987,2.91,336.85
ITCS,30,1988,2.91,336.85
ITCS,30,1989,2.91,336.85
ITCS,30,1990,2.91,336.85
ITCS,30,1991,2.91,336.85
ITCS,30,1992,2.91,336.85
ITCS,30,1993,2.91,336.85
ITCS,30,1994,2.91,336.85
ITCS,30,1995,2.91,336.85
ITCS,30,1996,2.91,336.85
ITCS,30,1997,2.91,336.85
ITCS,30,1998,2.91,336.85
ITCS,30,1999,2.91,336.85
ITCS,30,2000,2.91,336.85
ITCS,30,2001,2.91,336.85
ITCS,30,2002,2.91,336.85
ITCS,30,2003,2.91,336.85
ITCS,30,2004,2.91,336.85
ITCS,30,2005,2.91,336.85
ITCS,30,2006,2.91,336.85
ITCS,30,2007,2.91,336.85
ITCS,30,2008,2.91,336.85
ITCS,30,2009,2.91,336.85
ITCS,30,2010,2.91,336.85
ITCS,30,2011,2.91,336.85
ITCS,30,2012,2.91,336.85
ITCS,30,2013,2.91,336.85
ITCS,30,2014,2.91,336.85
ITCS,30,2015,2.91,336.85
ITCS,30,2016,2.91,336.85
ITCS,30,2017,2.91,336.85
ITCS,31,1982,2.91,336.85
ITCS,31,1983,2.91,336.85
ITCS,31,1984,2.91,336.85
ITCS,31,1985,2.91,336.85
ITCS,31,1986,2.91,336.85
ITCS,31,1987,2.91,336.85
ITCS,31,1988,2.91,336.85
ITCS,31,1989,2.91,336.85
ITCS,31,1990,2.91,336.85
ITCS,31,1991,2.91,336.85
ITCS,31,1992,2.91,336.85
ITCS,31,1993,2.91,336.85
ITCS,31,1994,2.91,336.85
ITCS,31,1995,2.91,336.85
ITCS,31,1996,2.91,336.85
ITCS,31,1997,2.91,336.85
ITCS,31,1998,2.91,336.85
ITCS,31,1999,2.91,336.85
ITCS,31,2000,2.91,336.85
ITCS,31,2001,2.91,336.85
ITCS,31,2002,2.91,336.85
ITCS,31,2003,2.91,336.85
ITCS,31,2004,2.91,336.85
ITCS,31,2005,2.91,336.85
ITCS,31,2006,2.91,336.85
ITCS,31,2007,2.91,336.85
ITCS,31,2008,2.91,336.85
ITCS,31,2009,2.91,336.85
ITCS,31,2010,2.91,336.85
ITCS,31,2011,2.91,336.85
ITCS,31,2012,2.91,336.85
ITCS,31,2013,2.91,336.85
ITCS,31,2014,2.91,336.85
ITCS,31,2015,2.91,336.85
ITCS,31,2016,2.91,336.85
ITCS,31,2017,2.91,336.85
ITCS,32,1982,0.538,332.801
ITCS,32,1983,0.538,332.801
ITCS,32,1984,0.538,332.801
ITCS,32,1985,0.538,332.801
ITCS,32,1986,0.538,332.801
ITCS,32,1987,0.538,332.801
ITCS,32,1988,0.538,332.801
ITCS,32,1989,0.538,332.801
ITCS,32,1990,0.538,332.801
ITCS,32,1991,0.538,332.801
ITCS,32,1992,0.538,332.801
ITCS,32,1993,0.538,332.801
ITCS,32,1994,0.538,332.801
ITCS,32,1995,0.538,332.801
ITCS,32,1996,0.538,332.801
ITCS,32,1997,0.538,332.801
ITCS,32,1998,0.538,332.801
ITCS,32,1999,0.538,332.801
ITCS,32,2000,0.538,332.801
ITCS,32,2001,0.538,332.801
ITCS,32,2002,0.538,332.801
ITCS,32,2003,0.538,332.801
ITCS,32,2004,0.538,332.801
ITCS,32,2005,0.538,332.801
ITCS,32,2006,0.538,332.801
ITCS,32,2007,0.538,332.801
ITCS,32,2008,0.538,332.801
ITCS,32,2009,0.538,332.801
ITCS,32,2010,0.538,332.801
ITCS,32,2011,0.538,332.801
ITCS,32,2012,0.538,332.801
ITCS,32,2013,0.538,332.801
ITCS,32,2014,0.538,332.801
ITCS,32,2015,0.538,332.801
ITCS,32,2016,0.538,332.801
ITCS,32,2017,0.538,332.801
ITCS,33,1982,0.538,332.801
ITCS,33,1983,0.538,332.801
ITCS,33,1984,0.538,332.801
ITCS,33,1985,0.538,332.801
ITCS,33,1986,0.538,332.801
ITCS,33,1987,0.538,332.801
ITCS,33,1988,0.538,332.801
ITCS,33,1989,0.538,332.801
ITCS,33,1990,0.538,332.801
ITCS,33,1991,0.538,332.801
ITCS,33,1992,0.538,332.801
ITCS,33,1993,0.538,332.801
ITCS,33,1994,0.538,332.801
ITCS,33,1995,0.538,332.801
ITCS,33,1996,0.538,332.801
ITCS,33,1997,0.538,332.801
ITCS,33,1998,0.538,332.801
ITCS,33,1999,0.538,332.801
ITCS,33,2000,0.538,332.801
ITCS,33,2001,0.538,332.801
ITCS,33,2002,0.538,332.801
ITCS,33,2003,0.538,332.801
ITCS,33,2004,0.538,332.801
ITCS,33,2005,0.538,332.801
ITCS,33,2006,0.538,332.801
ITCS,33,2007,0.538,332.801
ITCS,33,2008,0.538,332.801
ITCS,33,2009,0.538,332.801
ITCS,33,2010,0.538,332.801
ITCS,33,2011,0.538,332.801
ITCS,33,2012,0.538,332.801
ITCS,33,2013,0.538,332.801
ITCS,33,2014,0.538,332.801
ITCS,33,2015,0.538,332.801
ITCS,33,2016,0.538,332.801
ITCS,33,2017,0.538,332.801
ITCS,34,1982,0.316,332.801
ITCS,34,1983,0.316,332.801
ITCS,34,1984,0.316,332.801
ITCS,34,1985,0.316,332.801
ITCS,34,1986,0.316,332.801
ITCS,34,1987,0.316,332.801
ITCS,34,1988,0.316,332.801
ITCS,34,1989,0.316,332.801
ITCS,34,1990,0.316,332.801
ITCS,34,1991,0.316,332.801
ITCS,34,1992,0.316,332.801
ITCS,34,1993,0.316,332.801
ITCS,34,1994,0.316,332.801
ITCS,34,1995,0.316,332.801
ITCS,34,1996,0.316,332.801
ITCS,34,1997,0.316,332.801
ITCS,34,1998,0.316,332.801
ITCS,34,1999,0.316,332.801
ITCS,34,2000,0.316,332.801
ITCS,34,2001,0.316,332.801
ITCS,34,2002,0.316,332.801
ITCS,34,2003,0.316,332.801
ITCS,34,2004,0.316,332.801
ITCS,34,2005,0.316,332.801
ITCS,34,2006,0.316,332.801
ITCS,34,2007,0.316,332.801
ITCS,34,2008,0.316,332.801
ITCS,34,2009,0.316,332.801
ITCS,34,2010,0.316,332.801
ITCS,34,2011,0.316,332.801
ITCS,34,2012,0.316,332.801
ITCS,34,2013,0.316,332.801
ITCS,34,2014,0.316,332.801
ITCS,34,2015,0.316,332.801
ITCS,34,2016,0.316,332.801
ITCS,34,2017,0.316,332.801
ITCS,35,1982,0.316,324.178
ITCS,35,1983,0.316,324.178
ITCS,35,1984,0.316,324.178
ITCS,35,1985,0.316,324.178
ITCS,35,1986,0.316,324.178
ITCS,35,1987,0.316,324.178
ITCS,35,1988,0.316,324.178
ITCS,35,1989,0.316,324.178
ITCS,35,1990,0.316,324.178
ITCS,35,1991,0.316,324.178
ITCS,35,1992,0.316,324.178
ITCS,35,1993,0.316,324.178
ITCS,35,1994,0.316,324.178
ITCS,35,1995,0.316,324.178
ITCS,35,1996,0.316,324.178
ITCS,35,1997,0.316,324.178
ITCS,35,1998,0.316,324.178
ITCS,35,1999,0.316,324.178
ITCS,35,2000,0.316,324.178
ITCS,35,2001,0.316,324.178
ITCS,35,2002,0.316,324.178
ITCS,35,2003,0.316,324.178
ITCS,35,2004,0.316,324.178
ITCS,35,2005,0.316,324.178
ITCS,35,2006,0.316,324.178
ITCS,35,2007,0.316,324.178
ITCS,35,2008,0.316,324.178
ITCS,35,2009,0.316,324.178
ITCS,35,2010,0.316,324.178
ITCS,35,2011,0.316,324.178
ITCS,35,2012,0.316,324.178
ITCS,35,2013,0.316,324.178
ITCS,35,2014,0.316,324.178
ITCS,35,2015,0.316,324.178
ITCS,35,2016,0.316,324.178
ITCS,35,2017,0.316,324.178
ITCS,36,1982,0.316,302.812
ITCS,36,1983,0.316,302.812
ITCS,36,1984,0.316,302.812
ITCS,36,1985,0.316,302.812
ITCS,36,1986,0.316,302.812
ITCS,36,1987,0.316,302.812
ITCS,36,1988,0.316,302.812
ITCS,36,1989,0.316,302.812
ITCS,36,1990,0.316,302.812
ITCS,36,1991,0.316,302.812
ITCS,36,1992,0.316,302.812
ITCS,36,1993,0.316,302.812
ITCS,36,1994,0.316,302.812
ITCS,36,1995,0.316,302.812
ITCS,36,1996,0.316,302.812
ITCS,36,1997,0.316,302.812
ITCS,36,1998,0.316,302.812
ITCS,36,1999,0.316,302.812
ITCS,36,2000,0.316,302.812
ITCS,36,2001,0.316,302.812
ITCS,36,2002,0.316,302.812
ITCS,36,2003,0.316,302.812
ITCS,36,2004,0.316,302.812
ITCS,36,2005,0.316,302.812
ITCS,36,2006,0.316,302.812
ITCS,36,2007,0.316,302.812
ITCS,36,2008,0.316,302.812
ITCS,36,2009,0.316,302.812
ITCS,36,2010,0.316,302.812
ITCS,36,2011,0.316,302.812
ITCS,36,2012,0.316,302.812
ITCS,36,2013,0.316,302.812
ITCS,36,2014,0.316,302.812
ITCS,36,2015,0.316,302.812
ITCS,36,2016,0.316,302.812
ITCS,36,2017,0.316,302.812
ITCS,37,1982,1.771,295.738
ITCS,37,1983,1.771,295.738
ITCS,37,1984,1.771,295.738
ITCS,37,1985,1.771,295.738
ITCS,37,1986,1.771,295.738
ITCS,37,1987,1.771,295.738
ITCS,37,1988,1.771,295.738
ITCS,37,1989,1.771,295.738
ITCS,37,1990,1.771,295.738
ITCS,37,1991,1.771,295.738
ITCS,37,1992,1.771,295.738
ITCS,37,1993,1.771,295.738
ITCS,37,1994,1.771,295.738
ITCS,37,1995,1.771,295.738
ITCS,37,1996,1.771,295.738
ITCS,37,1997,1.771,295.738
ITCS,37,1998,1.771,295.738
ITCS,37,1999,1.771,295.738
ITCS,37,2000,1.771,295.738
ITCS,37,2001,1.771,295.738
ITCS,37,2002,1.771,295.738
ITCS,37,2003,1.771,295.738
ITCS,37,2004,1.771,295.738
ITCS,37,2005,1.771,295.738
ITCS,37,2006,1.771,295.738
ITCS,37,2007,1.771,295.738
ITCS,37,2008,1.771,295.738
ITCS,37,2009,1.771,295.738
ITCS,37,2010,1.771,295.738
ITCS,37,2011,1.771,295.738
ITCS,37,2012,1.771,295.738
ITCS,37,2013,1.771,295.738
ITCS,37,2014,1.771,295.738
ITCS,37,2015,1.771,295.738
ITCS,37,2016,1.771,295.738
ITCS,37,2017,1.771,295.738
ITCS,38,1982,0.133,288.961
ITCS,38,1983,0.133,288.961
ITCS,38,1984,0.133,288.961
ITCS,38,1985,0.133,288.961
ITCS,38,1986,0.133,288.961
ITCS,38,1987,0.133,288.961
ITCS,38,1988,0.133,288.961
ITCS,38,1989,0.133,288.961
ITCS,38,1990,0.133,288.961
ITCS,38,1991,0.133,288.961
ITCS,38,1992,0.133,288.961
ITCS,38,1993,0.133,288.961
ITCS,38,1994,0.133,288.961
ITCS,38,1995,0.133,288.961
ITCS,38,1996,0.133,288.961
ITCS,38,1997,0.133,288.961
ITCS,38,1998,0.133,288.961
ITCS,38,1999,0.133,288.961
ITCS,38,2000,0.133,288.961
ITCS,38,2001,0.133,288.961
ITCS,38,2002,0.133,288.961
ITCS,38,2003,0.133,288.961
ITCS,38,2004,0.133,288.961
ITCS,38,2005,0.133,288.961
ITCS,38,2006,0.133,288.961
ITCS,38,2007,0.133,288.961
ITCS,38,2008,0.133,288.961
ITCS,38,2009,0.133,288.961
ITCS,38,2010,0.133,288.961
ITCS,38,2011,0.133,288.961
ITCS,38,2012,0.133,288.961
ITCS,38,2013,0.133,288.961
ITCS,38,2014,0.133,288.961
ITCS,38,2015,0.133,288.961
ITCS,38,2016,0.133,288.961
ITCS,38,2017,0.133,288.961
ITCS,39,1982,0.133,279.468
ITCS,39,1983,0.133,279.468
ITCS,39,1984,0.133,279.468
ITCS,39,1985,0.133,279.468
ITCS,39,1986,0.133,279.468
ITCS,39,1987,0.133,279.468
ITCS,39,1988,0.133,279.468
ITCS,39,1989,0.133,279.468
ITCS,39,1990,0.133,279.468
ITCS,39,1991,0.133,279.468
ITCS,39,1992,0.133,279.468
ITCS,39,1993,0.133,279.468
ITCS,39,1994,0.133,279.468
ITCS,39,1995,0.133,279.468
ITCS,39,1996,0.133,279.468
ITCS,39,1997,0.133,279.468
ITCS,39,1998,0.133,279.468
ITCS,39,1999,0.133,279.468
ITCS,39,2000,0.133,279.468
ITCS,39,2001,0.133,279.468
ITCS,39,2002,0.133,279.468
ITCS,39,2003,0.133,279.468
ITCS,39,2004,0.133,279.468
ITCS,39,2005,0.133,279.468
ITCS,39,2006,0.133,279.468
ITCS,39,2007,0.133,279.468
ITCS,39,2008,0.133,279.468
ITCS,39,2009,0.133,279.468
ITCS,39,2010,0.133,279.468
ITCS,39,2011,0.133,279.468
ITCS,39,2012,0.133,279.468
ITCS,39,2013,0.133,279.468
ITCS,39,2014,0.133,279.468
ITCS,39,2015,0.133,279.468
ITCS,39,2016,0.133,279.468
ITCS,39,2017,0.133,279.468
ITCS,40,1982,0.133,282.848
ITCS,40,1983,0.133,282.848
ITCS,40,1984,0.133,282.848
ITCS,40,1985,0.133,282.848
ITCS,40,1986,0.133,282.848
ITCS,40,1987,0.133,282.848
ITCS,40,1988,0.133,282.848
ITCS,40,1989,0.133,282.848
ITCS,40,1990,0.133,282.848
ITCS,40,1991,0.133,282.848
ITCS,40,1992,0.133,282.848
ITCS,40,1993,0.133,282.848
ITCS,40,1994,0.133,282.848
ITCS,40,1995,0.133,282.848
ITCS,40,1996,0.133,282.848
ITCS,40,1997,0.133,282.848
ITCS,40,1998,0.133,282.848
ITCS,40,1999,0.133,282.848
ITCS,40,2000,0.133,282.848
ITCS,40,2001,0.133,282.848
ITCS,40,2002,0.133,282.848
ITCS,40,2003,0.133,282.848
ITCS,40,2004,0.133,282.848
ITCS,40,2005,0.133,282.848
ITCS,40,2006,0.133,282.848
ITCS,40,2007,0.133,282.848
ITCS,40,2008,0.133,282.848
ITCS,40,2009,0.133,282.848
ITCS,40,2010,0.133,282.848
ITCS,40,2011,0.133,282.848
ITCS,40,2012,0.133,282.848
ITCS,40,2013,0.133,282.848
ITCS,40,2014,0.133,282.848
ITCS,40,2015,0.133,282.848
ITCS,40,2016,0.133,282.848
ITCS,40,2017,0.133,282.848
ITCS,41,1982,0.041,297.484
ITCS,41,1983,0.041,297.484
ITCS,41,1984,0.041,297.484
ITCS,41,1985,0.041,297.484
ITCS,41,1986,0.041,297.484
ITCS,41,1987,0.041,297.484
ITCS,41,1988,0.041,297.484
ITCS,41,1989,0.041,297.484
ITCS,41,1990,0.041,297.484
ITCS,41,1991,0.041,297.484
ITCS,41,1992,0.041,297.484
ITCS,41,1993,0.041,297.484
ITCS,41,1994,0.041,297.484
ITCS,41,1995,0.041,297.484
ITCS,41,1996,0.041,297.484
ITCS,41,1997,0.041,297.484
ITCS,41,1998,0.041,297.484
ITCS,41,1999,0.041,297.484
ITCS,41,2000,0.041,297.484
ITCS,41,2001,0.041,297.484
ITCS,41,2002,0.041,297.484
ITCS,41,2003,0.041,297.484
ITCS,41,2004,0.041,297.484
ITCS,41,2005,0.041,297.484
ITCS,41,2006,0.041,297.484
ITCS,41,2007,0.041,297.484
ITCS,41,2008,0.041,297.484
ITCS,41,2009,0.041,297.484
ITCS,41,2010,0.041,297.484
ITCS,41,2011,0.041,297.484
ITCS,41,2012,0.041,297.484
ITCS,41,2013,0.041,297.484
ITCS,41,2014,0.041,297.484
ITCS,41,2015,0.041,297.484
ITCS,41,2016,0.041,297.484
ITCS,41,2017,0.041,297.484
ITCS,42,1982,0.008,302.899
ITCS,42,1983,0.008,302.899
ITCS,42,1984,0.008,302.899
ITCS,42,1985,0.008,302.899
ITCS,42,1986,0.008,302.899
ITCS,42,1987,0.008,302.899
ITCS,42,1988,0.008,302.899
ITCS,42,1989,0.008,302.899
ITCS,42,1990,0.008,302.899
ITCS,42,1991,0.008,302.899
ITCS,42,1992,0.008,302.899
ITCS,42,1993,0.008,302.899
ITCS,42,1994,0.008,302.899
ITCS,42,1995,0.008,302.899
ITCS,42,1996,0.008,302.899
ITCS,42,1997,0.008,302.899
ITCS,42,1998,0.008,302.899
ITCS,42,1999,0.008,302.899
ITCS,42,2000,0.008,302.899
ITCS,42,2001,0.008,302.899
ITCS,42,2002,0.008,302.899
