zone,week,year,Cumulated inflow into reservoirs per week in GWh,Cumulated NATURAL inflow into the pump-storage reservoirs per week in GWh
ME00,40,1998,42.5568,0
ME00,40,1999,14.1273,0
ME00,40,2000,15.3912,0
ME00,40,2001,21.5039,0
ME00,40,2002,46.9821,0
ME00,40,2003,17.7331,0
ME00,40,2004,22.1771,0
ME00,40,2005,27.665,0
ME00,40,2006,26.631,0
ME00,40,2007,22.7227,0
ME00,40,2008,11.6523,0
ME00,40,2009,14.5629,0
ME00,40,2010,17.0841,0
ME00,40,2011,16.423,0
ME00,40,2012,9.9198,0
ME00,40,2013,27.3966,0
ME00,40,2014,37.3032,0
ME00,40,2015,14.6949,0
ME00,40,2016,16.8663,0
ME00,40,2017,14.2835,0
ME00,41,1982,20.2565,0
ME00,41,1983,17.1776,0
ME00,41,1984,101.9733,0
ME00,41,1985,15.3285,0
ME00,41,1986,15.5023,0
ME00,41,1987,12.7369,0
ME00,41,1988,24.2605,0
ME00,41,1989,14.2901,0
ME00,41,1990,11.3234,0
ME00,41,1991,18.8056,0
ME00,41,1992,90.8237,0
ME00,41,1993,61.0005,0
ME00,41,1994,22.0704,0
ME00,41,1995,29.1005,0
ME00,41,1996,54.1651,0
ME00,41,1997,14.8038,0
ME00,41,1998,79.7511,0
ME00,41,1999,13.4343,0
ME00,41,2000,49.3867,0
ME00,41,2001,21.1354,0
ME00,41,2002,55.209,0
ME00,41,2003,37.0271,0
ME00,41,2004,20.5722,0
ME00,41,2005,38.3152,0
ME00,41,2006,18.2083,0
ME00,41,2007,12.7853,0
ME00,41,2008,17.5318,0
ME00,41,2009,21.2652,0
ME00,41,2010,26.3681,0
ME00,41,2011,9.3478,0
ME00,41,2012,12.4267,0
ME00,41,2013,37.2911,0
ME00,41,2014,19.2324,0
ME00,41,2015,9.0695,0
ME00,41,2016,15.1283,0
ME00,41,2017,10.2751,0
ME00,42,1982,27.0204,0
ME00,42,1983,12.0582,0
ME00,42,1984,155.9272,0
ME00,42,1985,14.839,0
ME00,42,1986,15.1624,0
ME00,42,1987,7.3821,0
ME00,42,1988,25.0052,0
ME00,42,1989,99.7678,0
ME00,42,1990,11.2387,0
ME00,42,1991,37.9027,0
ME00,42,1992,101.3771,0
ME00,42,1993,34.4806,0
ME00,42,1994,19.6746,0
ME00,42,1995,25.5244,0
ME00,42,1996,51.1489,0
ME00,42,1997,26.5749,0
ME00,42,1998,91.5915,0
ME00,42,1999,15.2295,0
ME00,42,2000,46.5795,0
ME00,42,2001,18.1379,0
ME00,42,2002,90.9623,0
ME00,42,2003,21.4676,0
ME00,42,2004,34.8766,0
ME00,42,2005,20.5183,0
ME00,42,2006,23.8447,0
ME00,42,2007,25.4672,0
ME00,42,2008,16.9367,0
ME00,42,2009,36.4353,0
ME00,42,2010,40.9662,0
ME00,42,2011,12.4498,0
ME00,42,2012,11.0506,0
ME00,42,2013,51.7671,0
ME00,42,2014,26.092,0
ME00,42,2015,36.6212,0
ME00,42,2016,28.5373,0
ME00,42,2017,14.5068,0
ME00,43,1982,23.0582,0
ME00,43,1983,14.4188,0
ME00,43,1984,75.4281,0
ME00,43,1985,12.0956,0
ME00,43,1986,18.4635,0
ME00,43,1987,13.1527,0
ME00,43,1988,19.7043,0
ME00,43,1989,65.5281,0
ME00,43,1990,17.1435,0
ME00,43,1991,85.3182,0
ME00,43,1992,116.4207,0
ME00,43,1993,25.3528,0
ME00,43,1994,18.8848,0
ME00,43,1995,21.8449,0
ME00,43,1996,59.6662,0
ME00,43,1997,19.1917,0
ME00,43,1998,62.6967,0
ME00,43,1999,15.4759,0
ME00,43,2000,34.4597,0
ME00,43,2001,15.8785,0
ME00,43,2002,51.7187,0
ME00,43,2003,102.7884,0
ME00,43,2004,62.7693,0
ME00,43,2005,16.7585,0
ME00,43,2006,18.755,0
ME00,43,2007,23.6214,0
ME00,43,2008,17.2986,0
ME00,43,2009,41.0817,0
ME00,43,2010,65.3356,0
ME00,43,2011,15.5617,0
ME00,43,2012,29.9343,0
ME00,43,2013,33.6182,0
ME00,43,2014,23.2012,0
ME00,43,2015,33.77,0
ME00,43,2016,30.9606,0
ME00,43,2017,16.7442,0
ME00,44,1982,20.2059,0
ME00,44,1983,7.3843,0
ME00,44,1984,51.3249,0
ME00,44,1985,11.4202,0
ME00,44,1986,34.8425,0
ME00,44,1987,12.4597,0
ME00,44,1988,25.6916,0
ME00,44,1989,43.0573,0
ME00,44,1990,27.9015,0
ME00,44,1991,55.0209,0
ME00,44,1992,107.1609,0
ME00,44,1993,23.6841,0
ME00,44,1994,27.7882,0
ME00,44,1995,19.5613,0
ME00,44,1996,44.8547,0
ME00,44,1997,31.2741,0
ME00,44,1998,55.7007,0
ME00,44,1999,19.745,0
ME00,44,2000,29.4525,0
ME00,44,2001,17.237,0
ME00,44,2002,46.0031,0
ME00,44,2003,85.4304,0
ME00,44,2004,35.0713,0
ME00,44,2005,24.5652,0
ME00,44,2006,16.7937,0
ME00,44,2007,72.7584,0
ME00,44,2008,26.1349,0
ME00,44,2009,59.4957,0
ME00,44,2010,68.7819,0
ME00,44,2011,16.885,0
ME00,44,2012,22.9658,0
ME00,44,2013,26.6486,0
ME00,44,2014,28.3041,0
ME00,44,2015,16.3526,0
ME00,44,2016,29.0466,0
ME00,44,2017,11.9306,0
ME00,45,1982,24.2517,0
ME00,45,1983,5.016,0
ME00,45,1984,37.4803,0
ME00,45,1985,36.5563,0
ME00,45,1986,18.9101,0
ME00,45,1987,14.5882,0
ME00,45,1988,23.1572,0
ME00,45,1989,31.4204,0
ME00,45,1990,43.7613,0
ME00,45,1991,60.2536,0
ME00,45,1992,83.083,0
ME00,45,1993,28.3987,0
ME00,45,1994,38.0897,0
ME00,45,1995,17.8981,0
ME00,45,1996,39.4449,0
ME00,45,1997,21.1475,0
ME00,45,1998,50.4713,0
ME00,45,1999,18.4723,0
ME00,45,2000,23.7666,0
ME00,45,2001,13.2649,0
ME00,45,2002,31.3137,0
ME00,45,2003,150.3293,0
ME00,45,2004,21.6755,0
ME00,45,2005,23.2298,0
ME00,45,2006,19.6526,0
ME00,45,2007,62.3997,0
ME00,45,2008,29.3568,0
ME00,45,2009,66.0319,0
ME00,45,2010,51.5768,0
ME00,45,2011,17.2414,0
ME00,45,2012,69.3517,0
ME00,45,2013,43.7712,0
ME00,45,2014,26.5331,0
ME00,45,2015,16.8553,0
ME00,45,2016,20.3434,0
ME00,45,2017,15.6684,0
ME00,46,1982,20.3456,0
ME00,46,1983,14.6597,0
ME00,46,1984,29.3898,0
ME00,46,1985,32.6843,0
ME00,46,1986,18.4239,0
ME00,46,1987,14.5299,0
ME00,46,1988,26.2856,0
ME00,46,1989,33.1518,0
ME00,46,1990,34.0769,0
ME00,46,1991,79.8204,0
ME00,46,1992,54.0012,0
ME00,46,1993,53.1762,0
ME00,46,1994,30.1609,0
ME00,46,1995,22.1386,0
ME00,46,1996,30.3765,0
ME00,46,1997,71.192,0
ME00,46,1998,72.7628,0
ME00,46,1999,12.4135,0
ME00,46,2000,53.9121,0
ME00,46,2001,60.0589,0
ME00,46,2002,27.0193,0
ME00,46,2003,61.2623,0
ME00,46,2004,43.5105,0
ME00,46,2005,19.9298,0
ME00,46,2006,25.1273,0
ME00,46,2007,55.4587,0
ME00,46,2008,25.2318,0
ME00,46,2009,129.1334,0
ME00,46,2010,97.8813,0
ME00,46,2011,10.8933,0
ME00,46,2012,72.5109,0
ME00,46,2013,49.5495,0
ME00,46,2014,27.0589,0
ME00,46,2015,16.7244,0
ME00,46,2016,61.6187,0
ME00,46,2017,25.8951,0
ME00,47,1982,31.3874,0
ME00,47,1983,16.8432,0
ME00,47,1984,24.0273,0
ME00,47,1985,170.2679,0
ME00,47,1986,10.1739,0
ME00,47,1987,41.5217,0
ME00,47,1988,23.1275,0
ME00,47,1989,38.1601,0
ME00,47,1990,29.458,0
ME00,47,1991,185.9957,0
ME00,47,1992,118.987,0
ME00,47,1993,47.542,0
ME00,47,1994,33.5412,0
ME00,47,1995,14.982,0
ME00,47,1996,47.7257,0
ME00,47,1997,59.2383,0
ME00,47,1998,71.8839,0
ME00,47,1999,34.9668,0
ME00,47,2000,42.482,0
ME00,47,2001,41.8044,0
ME00,47,2002,20.4292,0
ME00,47,2003,43.472,0
ME00,47,2004,76.6854,0
ME00,47,2005,21.5996,0
ME00,47,2006,29.1544,0
ME00,47,2007,49.7299,0
ME00,47,2008,23.7314,0
ME00,47,2009,64.3115,0
ME00,47,2010,72.4526,0
ME00,47,2011,16.0919,0
ME00,47,2012,43.0551,0
ME00,47,2013,64.8637,0
ME00,47,2014,33.7623,0
ME00,47,2015,16.3471,0
ME00,47,2016,61.5384,0
ME00,47,2017,45.1198,0
ME00,48,1982,40.2644,0
ME00,48,1983,14.8258,0
ME00,48,1984,66.1969,0
ME00,48,1985,107.5404,0
ME00,48,1986,7.3073,0
ME00,48,1987,110.3685,0
ME00,48,1988,23.3827,0
ME00,48,1989,22.3553,0
ME00,48,1990,82.5176,0
ME00,48,1991,174.3104,0
ME00,48,1992,84.2732,0
ME00,48,1993,43.8592,0
ME00,48,1994,28.4141,0
ME00,48,1995,29.9728,0
ME00,48,1996,72.2227,0
ME00,48,1997,39.8992,0
ME00,48,1998,48.037,0
ME00,48,1999,73.6175,0
ME00,48,2000,67.1935,0
ME00,48,2001,52.4667,0
ME00,48,2002,17.9289,0
ME00,48,2003,63.6625,0
ME00,48,2004,60.1491,0
ME00,48,2005,25.8841,0
ME00,48,2006,21.582,0
ME00,48,2007,73.6274,0
ME00,48,2008,55.4609,0
ME00,48,2009,41.7846,0
ME00,48,2010,160.875,0
ME00,48,2011,6.9498,0
ME00,48,2012,31.933,0
ME00,48,2013,67.7523,0
ME00,48,2014,35.915,0
ME00,48,2015,38.8113,0
ME00,48,2016,40.3018,0
ME00,48,2017,29.2831,0
ME00,49,1982,24.1857,0
ME00,49,1983,24.8369,0
ME00,49,1984,50.1523,0
ME00,49,1985,70.3076,0
ME00,49,1986,13.8666,0
ME00,49,1987,133.8909,0
ME00,49,1988,36.9413,0
ME00,49,1989,37.2658,0
ME00,49,1990,76.6359,0
ME00,49,1991,78.3651,0
ME00,49,1992,48.6431,0
ME00,49,1993,27.3702,0
ME00,49,1994,24.7379,0
ME00,49,1995,28.7848,0
ME00,49,1996,53.6943,0
ME00,49,1997,51.8408,0
ME00,49,1998,66.9636,0
ME00,49,1999,47.1306,0
ME00,49,2000,64.1938,0
ME00,49,2001,52.2841,0
ME00,49,2002,27.6122,0
ME00,49,2003,76.9439,0
ME00,49,2004,52.8572,0
ME00,49,2005,63.8935,0
ME00,49,2006,31.8835,0
ME00,49,2007,71.5044,0
ME00,49,2008,160.5351,0
ME00,49,2009,53.097,0
ME00,49,2010,210.7578,0
ME00,49,2011,17.5736,0
ME00,49,2012,32.6645,0
ME00,49,2013,41.6295,0
ME00,49,2014,49.6122,0
ME00,49,2015,28.743,0
ME00,49,2016,35.7797,0
ME00,49,2017,49.5946,0
ME00,50,1982,26.4132,0
ME00,50,1983,37.3373,0
ME00,50,1984,42.7944,0
ME00,50,1985,71.9312,0
ME00,50,1986,14.9314,0
ME00,50,1987,107.6944,0
ME00,50,1988,66.8052,0
ME00,50,1989,37.6244,0
ME00,50,1990,69.4672,0
ME00,50,1991,49.8465,0
ME00,50,1992,62.5757,0
ME00,50,1993,18.6516,0
ME00,50,1994,20.8164,0
ME00,50,1995,34.562,0
ME00,50,1996,31.2587,0
ME00,50,1997,49.5352,0
ME00,50,1998,106.6703,0
ME00,50,1999,50.028,0
ME00,50,2000,48.0799,0
ME00,50,2001,40.7286,0
ME00,50,2002,33.5456,0
ME00,50,2003,49.5517,0
ME00,50,2004,88.3311,0
ME00,50,2005,126.9048,0
ME00,50,2006,25.0943,0
ME00,50,2007,62.4888,0
ME00,50,2008,157.1702,0
ME00,50,2009,53.3236,0
ME00,50,2010,137.8817,0
ME00,50,2011,44.3179,0
ME00,50,2012,55.4609,0
ME00,50,2013,37.532,0
ME00,50,2014,71.5506,0
ME00,50,2015,26.9456,0
ME00,50,2016,32.0826,0
ME00,50,2017,55.0572,0
ME00,51,1982,50.4768,0
ME00,51,1983,22.7326,0
ME00,51,1984,31.9715,0
ME00,51,1985,64.1476,0
ME00,51,1986,20.3555,0
ME00,51,1987,76.5919,0
ME00,51,1988,52.8077,0
ME00,51,1989,27.302,0
ME00,51,1990,60.9631,0
ME00,51,1991,35.904,0
ME00,51,1992,57.8347,0
ME00,51,1993,66.5478,0
ME00,51,1994,19.9221,0
ME00,51,1995,28.3624,0
ME00,51,1996,57.0625,0
ME00,51,1997,47.9248,0
ME00,51,1998,56.7633,0
ME00,51,1999,155.1847,0
ME00,51,2000,34.2914,0
ME00,51,2001,32.6557,0
ME00,51,2002,15.697,0
ME00,51,2003,42.9363,0
ME00,51,2004,51.7319,0
ME00,51,2005,80.3693,0
ME00,51,2006,22.2211,0
ME00,51,2007,45.0043,0
ME00,51,2008,125.1151,0
ME00,51,2009,58.1592,0
ME00,51,2010,92.5188,0
ME00,51,2011,54.2608,0
ME00,51,2012,49.8388,0
ME00,51,2013,30.0828,0
ME00,51,2014,52.8935,0
ME00,51,2015,26.1107,0
ME00,51,2016,24.2902,0
ME00,51,2017,82.5429,0
ME00,52,1982,101.8446,0
ME00,52,1983,47.6553,0
ME00,52,1984,28.5538,0
ME00,52,1985,42.0772,0
ME00,52,1986,31.0937,0
ME00,52,1987,62.0851,0
ME00,52,1988,47.949,0
ME00,52,1989,38.7046,0
ME00,52,1990,45.7369,0
ME00,52,1991,32.758,0
ME00,52,1992,42.5601,0
ME00,52,1993,69.1999,0
ME00,52,1994,25.9765,0
ME00,52,1995,25.9534,0
ME00,52,1996,99.0616,0
ME00,52,1997,67.2507,0
ME00,52,1998,52.8682,0
ME00,52,1999,149.7826,0
ME00,52,2000,32.5347,0
ME00,52,2001,40.7066,0
ME00,52,2002,17.1677,0
ME00,52,2003,45.2221,0
ME00,52,2004,79.6906,0
ME00,52,2005,52.0355,0
ME00,52,2006,58.6762,0
ME00,52,2007,42.0277,0
ME00,52,2008,101.3463,0
ME00,52,2009,44.3333,0
ME00,52,2010,65.4731,0
ME00,52,2011,70.0788,0
ME00,52,2012,52.1158,0
ME00,52,2013,16.676,0
ME00,52,2014,44.8437,0
ME00,52,2015,25.1559,0
ME00,52,2016,23.8557,0
ME00,52,2017,81.7762,0
ME00,53,1984,35.5927,0
ME00,53,1989,36.982,0
ME00,53,1995,81.4858,0
ME00,53,2000,132.3817,0
ME00,53,2006,46.8281,0
ME00,53,2012,43.4401,0
ME00,53,2017,45.6995,0
MK00,1,1982,40.18588,0
MK00,1,1983,22.71995,0
MK00,1,1984,27.92246,0
MK00,1,1985,40.34243,0
MK00,1,1986,28.56078,0
MK00,1,1987,22.43109,0
MK00,1,1988,10.53733,0
MK00,1,1989,13.56733,0
MK00,1,1990,21.94831,0
MK00,1,1991,7.83861,0
MK00,1,1992,21.83519,0
MK00,1,1993,31.40292,0
MK00,1,1994,15.07627,0
MK00,1,1995,12.62197,0
MK00,1,1996,12.00991,0
MK00,1,1997,31.48372,0
MK00,1,1998,31.07972,0
MK00,1,1999,22.56542,0
MK00,1,2000,26.1792,0
MK00,1,2001,37.0165,0
MK00,1,2002,28.93549,0
MK00,1,2003,12.38967,0
MK00,1,2004,18.52441,0
MK00,1,2005,35.25405,0
MK00,1,2006,15.37119,0
MK00,1,2007,22.98053,0
MK00,1,2008,18.72742,0
MK00,1,2009,17.58006,0
MK00,1,2010,32.26041,0
MK00,1,2011,51.55444,0
MK00,1,2012,21.04436,0
MK00,1,2013,11.26453,0
MK00,1,2014,18.75065,0
MK00,1,2015,43.8037,0
MK00,1,2016,27.5124,0
MK00,1,2017,39.16881,0
MK00,2,1982,34.69148,0
MK00,2,1983,15.67318,0
MK00,2,1984,35.4712,0
MK00,2,1985,31.02114,0
MK00,2,1986,27.01851,0
MK00,2,1987,25.42574,0
MK00,2,1988,12.64621,0
MK00,2,1989,14.40361,0
MK00,2,1990,22.60582,0
MK00,2,1991,14.17737,0
MK00,2,1992,22.33716,0
MK00,2,1993,29.11022,0
MK00,2,1994,23.85721,0
MK00,2,1995,6.46501,0
MK00,2,1996,14.87023,0
MK00,2,1997,30.85651,0
MK00,2,1998,32.64623,0
MK00,2,1999,10.02021,0
MK00,2,2000,26.33373,0
MK00,2,2001,37.13467,0
MK00,2,2002,20.47472,0
MK00,2,2003,75.37327,0
MK00,2,2004,21.87458,0
MK00,2,2005,22.51896,0
MK00,2,2006,35.85298,0
MK00,2,2007,20.62016,0
MK00,2,2008,24.38847,0
MK00,2,2009,13.2007,0
MK00,2,2010,22.1796,0
MK00,2,2011,40.94843,0
MK00,2,2012,20.30908,0
MK00,2,2013,23.23707,0
MK00,2,2014,19.41422,0
MK00,2,2015,47.27305,0
MK00,2,2016,22.25232,0
MK00,2,2017,40.30001,0
MK00,3,1982,31.37969,0
MK00,3,1983,14.78943,0
MK00,3,1984,58.51132,0
MK00,3,1985,30.10103,0
MK00,3,1986,17.4225,0
MK00,3,1987,29.35161,0
MK00,3,1988,13.837,0
MK00,3,1989,14.25817,0
MK00,3,1990,22.72096,0
MK00,3,1991,10.0899,0
MK00,3,1992,22.44119,0
MK00,3,1993,27.72753,0
MK00,3,1994,19.02335,0
MK00,3,1995,13.75014,0
MK00,3,1996,18.17495,0
MK00,3,1997,37.37303,0
MK00,3,1998,26.71753,0
MK00,3,1999,9.93537,0
MK00,3,2000,25.11668,0
MK00,3,2001,30.92014,0
MK00,3,2002,23.61683,0
MK00,3,2003,44.15013,0
MK00,3,2004,23.23505,0
MK00,3,2005,12.81589,0
MK00,3,2006,28.27192,0
MK00,3,2007,17.37402,0
MK00,3,2008,26.39736,0
MK00,3,2009,14.00163,0
MK00,3,2010,24.24303,0
MK00,3,2011,43.3189,0
MK00,3,2012,23.03002,0
MK00,3,2013,12.13717,0
MK00,3,2014,17.00537,0
MK00,3,2015,41.89884,0
MK00,3,2016,20.90094,0
MK00,3,2017,34.17133,0
MK00,4,1982,34.09558,0
MK00,4,1983,18.18707,0
MK00,4,1984,46.15801,0
MK00,4,1985,26.94175,0
MK00,4,1986,25.87822,0
MK00,4,1987,21.57158,0
MK00,4,1988,15.00557,0
MK00,4,1989,11.81195,0
MK00,4,1990,21.6746,0
MK00,4,1991,11.70388,0
MK00,4,1992,24.15213,0
MK00,4,1993,28.8052,0
MK00,4,1994,10.34947,0
MK00,4,1995,13.37139,0
MK00,4,1996,18.03052,0
MK00,4,1997,35.56412,0
MK00,4,1998,20.4222,0
MK00,4,1999,23.40372,0
MK00,4,2000,29.51119,0
MK00,4,2001,34.53493,0
MK00,4,2002,15.71055,0
MK00,4,2003,38.09619,0
MK00,4,2004,65.17732,0
MK00,4,2005,16.86599,0
MK00,4,2006,22.50078,0
MK00,4,2007,16.9074,0
MK00,4,2008,24.56522,0
MK00,4,2009,5.88022,0
MK00,4,2010,23.41685,0
MK00,4,2011,46.30749,0
MK00,4,2012,21.81701,0
MK00,4,2013,14.06829,0
MK00,4,2014,14.12687,0
MK00,4,2015,33.74612,0
MK00,4,2016,28.16082,0
MK00,4,2017,30.48382,0
MK00,5,1982,31.99983,0
MK00,5,1983,19.23747,0
MK00,5,1984,58.87492,0
MK00,5,1985,18.71631,0
MK00,5,1986,35.50251,0
MK00,5,1987,16.32968,0
MK00,5,1988,17.96285,0
MK00,5,1989,11.87255,0
MK00,5,1990,20.05961,0
MK00,5,1991,11.34028,0
MK00,5,1992,21.90084,0
MK00,5,1993,33.53907,0
MK00,5,1994,9.43643,0
MK00,5,1995,10.87669,0
MK00,5,1996,9.24857,0
MK00,5,1997,34.06629,0
MK00,5,1998,17.0185,0
MK00,5,1999,26.82661,0
MK00,5,2000,28.59916,0
MK00,5,2001,28.88802,0
MK00,5,2002,18.95164,0
MK00,5,2003,38.43151,0
MK00,5,2004,31.67764,0
MK00,5,2005,22.26848,0
MK00,5,2006,18.83044,0
MK00,5,2007,17.40129,0
MK00,5,2008,19.82125,0
MK00,5,2009,7.26594,0
MK00,5,2010,25.02073,0
MK00,5,2011,38.34465,0
MK00,5,2012,18.81529,0
MK00,5,2013,15.62975,0
MK00,5,2014,18.28908,0
MK00,5,2015,35.13184,0
MK00,5,2016,18.53855,0
MK00,5,2017,30.01316,0
MK00,6,1982,32.15739,0
MK00,6,1983,16.5337,0
MK00,6,1984,65.81059,0
MK00,6,1985,20.79388,0
MK00,6,1986,22.45028,0
MK00,6,1987,23.28959,0
MK00,6,1988,16.97204,0
MK00,6,1989,12.21191,0
MK00,6,1990,18.4325,0
MK00,6,1991,10.84841,0
MK00,6,1992,24.47432,0
MK00,6,1993,29.79904,0
MK00,6,1994,11.90487,0
MK00,6,1995,4.74801,0
MK00,6,1996,22.06648,0
MK00,6,1997,34.29051,0
MK00,6,1998,28.68602,0
MK00,6,1999,24.7248,0
MK00,6,2000,24.11981,0
MK00,6,2001,26.09436,0
MK00,6,2002,22.27252,0
MK00,6,2003,37.24274,0
MK00,6,2004,62.25135,0
MK00,6,2005,14.87629,0
MK00,6,2006,21.65844,0
MK00,6,2007,19.63036,0
MK00,6,2008,33.78147,0
MK00,6,2009,12.37957,0
MK00,6,2010,28.36282,0
MK00,6,2011,35.83682,0
MK00,6,2012,18.30726,0
MK00,6,2013,8.12343,0
MK00,6,2014,15.93982,0
MK00,6,2015,60.07177,0
MK00,6,2016,11.12111,0
MK00,6,2017,26.68824,0
MK00,7,1982,32.00791,0
MK00,7,1983,18.06688,0
MK00,7,1984,95.31875,0
MK00,7,1985,25.64289,0
MK00,7,1986,22.60279,0
MK00,7,1987,29.53543,0
MK00,7,1988,13.96123,0
MK00,7,1989,12.63308,0
MK00,7,1990,21.11203,0
MK00,7,1991,7.74064,0
MK00,7,1992,25.9974,0
MK00,7,1993,30.03437,0
MK00,7,1994,15.22272,0
MK00,7,1995,5.85194,0
MK00,7,1996,22.17253,0
MK00,7,1997,35.09447,0
MK00,7,1998,35.23587,0
MK00,7,1999,21.5534,0
MK00,7,2000,12.50885,0
MK00,7,2001,21.49179,0
MK00,7,2002,15.52471,0
MK00,7,2003,43.08761,0
MK00,7,2004,81.78273,0
MK00,7,2005,15.21565,0
MK00,7,2006,23.60673,0
MK00,7,2007,20.70702,0
MK00,7,2008,19.83741,0
MK00,7,2009,25.93579,0
MK00,7,2010,10.36462,0
MK00,7,2011,53.36436,0
MK00,7,2012,14.40765,0
MK00,7,2013,12.86639,0
MK00,7,2014,16.96093,0
MK00,7,2015,48.19316,0
MK00,7,2016,13.7966,0
MK00,7,2017,7.88103,0
MK00,8,1982,31.64027,0
MK00,8,1983,28.40625,0
MK00,8,1984,68.21944,0
MK00,8,1985,28.62845,0
MK00,8,1986,12.77953,0
MK00,8,1987,36.82662,0
MK00,8,1988,15.22777,0
MK00,8,1989,13.92083,0
MK00,8,1990,13.91275,0
MK00,8,1991,13.71479,0
MK00,8,1992,21.58067,0
MK00,8,1993,28.78197,0
MK00,8,1994,14.88336,0
MK00,8,1995,27.6942,0
MK00,8,1996,27.10335,0
MK00,8,1997,30.75046,0
MK00,8,1998,42.04024,0
MK00,8,1999,33.81379,0
MK00,8,2000,9.28493,0
MK00,8,2001,25.78025,0
MK00,8,2002,15.85801,0
MK00,8,2003,45.40051,0
MK00,8,2004,50.74139,0
MK00,8,2005,11.75943,0
MK00,8,2006,19.6546,0
MK00,8,2007,21.4726,0
MK00,8,2008,18.74257,0
MK00,8,2009,25.97922,0
MK00,8,2010,13.32089,0
MK00,8,2011,46.44788,0
MK00,8,2012,14.52582,0
MK00,8,2013,21.10597,0
MK00,8,2014,19.16879,0
MK00,8,2015,43.69361,0
MK00,8,2016,15.5136,0
MK00,8,2017,22.70985,0
MK00,9,1982,27.89519,0
MK00,9,1983,21.84832,0
MK00,9,1984,78.85272,0
MK00,9,1985,21.26858,0
MK00,9,1986,22.77954,0
MK00,9,1987,34.73188,0
MK00,9,1988,18.48098,0
MK00,9,1989,23.57744,0
MK00,9,1990,14.93588,0
MK00,9,1991,32.12204,0
MK00,9,1992,20.59693,0
MK00,9,1993,29.75864,0
MK00,9,1994,5.25604,0
MK00,9,1995,32.30182,0
MK00,9,1996,32.38767,0
MK00,9,1997,28.19112,0
MK00,9,1998,42.23113,0
MK00,9,1999,37.68714,0
MK00,9,2000,10.76054,0
MK00,9,2001,34.48544,0
MK00,9,2002,7.39724,0
MK00,9,2003,42.63513,0
MK00,9,2004,65.32882,0
MK00,9,2005,9.03243,0
MK00,9,2006,22.0281,0
MK00,9,2007,22.71288,0
MK00,9,2008,12.89063,0
MK00,9,2009,24.10567,0
MK00,9,2010,19.86872,0
MK00,9,2011,29.43645,0
MK00,9,2012,6.46097,0
MK00,9,2013,39.53039,0
MK00,9,2014,17.20131,0
MK00,9,2015,38.48908,0
MK00,9,2016,16.21454,0
MK00,9,2017,21.24333,0
MK00,10,1982,34.12689,0
MK00,10,1983,17.93558,0
MK00,10,1984,83.1735,0
MK00,10,1985,49.6516,0
MK00,10,1986,42.68563,0
MK00,10,1987,7.82952,0
MK00,10,1988,12.07354,0
MK00,10,1989,16.47209,0
MK00,10,1990,14.71671,0
MK00,10,1991,44.92379,0
MK00,10,1992,20.61713,0
MK00,10,1993,33.00579,0
MK00,10,1994,25.83984,0
MK00,10,1995,31.28071,0
MK00,10,1996,36.56907,0
MK00,10,1997,22.17657,0
MK00,10,1998,26.75187,0
MK00,10,1999,16.07011,0
MK00,10,2000,10.41411,0
MK00,10,2001,25.57825,0
MK00,10,2002,5.32573,0
MK00,10,2003,32.72703,0
MK00,10,2004,75.55204,0
MK00,10,2005,8.65469,0
MK00,10,2006,22.54724,0
MK00,10,2007,18.64258,0
MK00,10,2008,7.52854,0
MK00,10,2009,27.76692,0
MK00,10,2010,28.30323,0
MK00,10,2011,36.04488,0
MK00,10,2012,4.85608,0
MK00,10,2013,42.49171,0
MK00,10,2014,20.79388,0
MK00,10,2015,50.93733,0
MK00,10,2016,27.5225,0
MK00,10,2017,7.99819,0
MK00,11,1982,31.60795,0
MK00,11,1983,17.46795,0
MK00,11,1984,59.81321,0
MK00,11,1985,41.37263,0
MK00,11,1986,43.19366,0
MK00,11,1987,6.92052,0
MK00,11,1988,20.26868,0
MK00,11,1989,22.09577,0
MK00,11,1990,18.50219,0
MK00,11,1991,27.88812,0
MK00,11,1992,21.56552,0
MK00,11,1993,26.3913,0
MK00,11,1994,29.20314,0
MK00,11,1995,40.88581,0
MK00,11,1996,41.10094,0
MK00,11,1997,21.95134,0
MK00,11,1998,38.4507,0
MK00,11,1999,38.55675,0
MK00,11,2000,14.94901,0
MK00,11,2001,20.87569,0
MK00,11,2002,22.69874,0
MK00,11,2003,38.24163,0
MK00,11,2004,63.69464,0
MK00,11,2005,15.96103,0
MK00,11,2006,25.29949,0
MK00,11,2007,19.86064,0
MK00,11,2008,12.84619,0
MK00,11,2009,33.26435,0
MK00,11,2010,34.2188,0
MK00,11,2011,37.36192,0
MK00,11,2012,10.98678,0
MK00,11,2013,37.25991,0
MK00,11,2014,21.87458,0
MK00,11,2015,50.03641,0
MK00,11,2016,33.32596,0
MK00,11,2017,11.42916,0
MK00,12,1982,36.76905,0
MK00,12,1983,15.80953,0
MK00,12,1984,63.90472,0
MK00,12,1985,41.44131,0
MK00,12,1986,42.74825,0
MK00,12,1987,12.19676,0
MK00,12,1988,16.95184,0
MK00,12,1989,12.4331,0
MK00,12,1990,19.44149,0
MK00,12,1991,28.74662,0
MK00,12,1992,21.91599,0
MK00,12,1993,33.81985,0
MK00,12,1994,12.78559,0
MK00,12,1995,25.4419,0
MK00,12,1996,35.77824,0
MK00,12,1997,19.03951,0
MK00,12,1998,34.45009,0
MK00,12,1999,50.10509,0
