zone,week,year,Cumulated inflow into reservoirs per week in GWh,Cumulated NATURAL inflow into the pump-storage reservoirs per week in GWh
PT00,39,2009,49.05500000000006,0
PT00,39,2010,62.73799999999983,0
PT00,39,2011,88.32999999999993,0
PT00,39,2012,41.92600000000004,4.548000000000002
PT00,39,2013,88.40299999999979,0
PT00,39,2014,88.5329999999999,9.152999999999906
PT00,39,2015,87.49000000000001,0
PT00,39,2016,46.31399999999996,0
PT00,39,2017,20.82899999999995,0
PT00,40,1982,82.91700000000003,12.45100000000002
PT00,40,1983,96.34300000000007,0
PT00,40,1984,162.7810000000001,24.89400000000012
PT00,40,1985,86.76099999999997,0
PT00,40,1986,74.14900000000023,0
PT00,40,1987,111.8890000000002,50.94399999999996
PT00,40,1988,91.00000000000023,0
PT00,40,1989,49.08600000000001,0
PT00,40,1990,82.20399999999984,9.715000000000032
PT00,40,1991,41.66499999999996,0
PT00,40,1992,41.28700000000003,0
PT00,40,1993,206.7959999999999,106.587
PT00,40,1994,65.13199999999972,6.619000000000028
PT00,40,1995,21.59400000000016,0
PT00,40,1996,24.23599999999988,0
PT00,40,1997,75.51799999999992,0
PT00,40,1998,59.89900000000011,9.521000000000072
PT00,40,1999,85.14900000000011,57.04499999999996
PT00,40,2000,58.16200000000003,0
PT00,40,2001,75.947,2.132000000000062
PT00,40,2002,61.654,40.13200000000006
PT00,40,2003,67.82300000000009,0
PT00,40,2004,83.25900000000001,20.20899999999995
PT00,40,2005,8.355000000000018,0
PT00,40,2006,167.5419999999999,73.779
PT00,40,2007,106.973,3.335999999999899
PT00,40,2008,61.67499999999995,0
PT00,40,2009,55.40600000000001,0
PT00,40,2010,83.46300000000008,16.81600000000026
PT00,40,2011,62.55100000000004,0
PT00,40,2012,39.0329999999999,0
PT00,40,2013,116.978,0
PT00,40,2014,86.76900000000012,10.91700000000014
PT00,40,2015,135.192,30.71199999999988
PT00,40,2016,66.44599999999991,0
PT00,40,2017,22.66500000000013,2.5
PT00,41,1982,96.65599999999995,27.7410000000001
PT00,41,1983,83.2589999999999,0
PT00,41,1984,123.6930000000001,11.65299999999991
PT00,41,1985,78.22800000000018,0
PT00,41,1986,86.88299999999992,3.564000000000078
PT00,41,1987,93.46999999999991,13.53000000000009
PT00,41,1988,114.7249999999999,9.8409999999998945
PT00,41,1989,52.73599999999999,0.9900000000002365
PT00,41,1990,68.69099999999992,13.67799999999988
PT00,41,1991,58.18499999999995,4.396999999999821
PT00,41,1992,43.54400000000004,5.456000000000017
PT00,41,1993,329.9299999999998,115.3230000000001
PT00,41,1994,54.97600000000023,0
PT00,41,1995,10.2639999999999,0
PT00,41,1996,38.74400000000014,7.085000000000036
PT00,41,1997,57.63600000000019,0
PT00,41,1998,42.25600000000009,0
PT00,41,1999,76.07600000000002,53.63199999999995
PT00,41,2000,84.62100000000021,7.450000000000045
PT00,41,2001,74.50999999999988,3.986999999999966
PT00,41,2002,43.16700000000014,33.32500000000005
PT00,41,2003,102.789,0
PT00,41,2004,121.4490000000001,40.7800000000002
PT00,41,2005,24.95700000000005,0
PT00,41,2006,162.8480000000002,77.40899999999988
PT00,41,2007,87.64599999999984,0
PT00,41,2008,64.17700000000002,3.432000000000016
PT00,41,2009,72.15400000000011,7.055999999999926
PT00,41,2010,89.28699999999992,19.07799999999986
PT00,41,2011,60.84299999999996,0
PT00,41,2012,29.453000000000092,0
PT00,41,2013,113.3790000000002,7.854000000000042
PT00,41,2014,111.9559999999997,0
PT00,41,2015,94.01700000000005,12.8370000000001
PT00,41,2016,68.197,0
PT00,41,2017,23.45199999999994,0
PT00,42,1982,108.1149999999999,16.92899999999997
PT00,42,1983,105.79,6.8599999999999
PT00,42,1984,133.5939999999999,22.16399999999999
PT00,42,1985,110.4989999999999,0.6929999999999836
PT00,42,1986,64.60199999999986,0
PT00,42,1987,307.6960000000004,90.10299999999984
PT00,42,1988,140.9500000000002,11.6930000000001
PT00,42,1989,53.50600000000003,2.214999999999918
PT00,42,1990,97.29499999999996,19.91900000000021
PT00,42,1991,72.09599999999989,2.698000000000206
PT00,42,1992,54.96299999999991,2.892000000000053
PT00,42,1993,350.2829999999999,105.5609999999999
PT00,42,1994,51.923,13.65899999999988
PT00,42,1995,14.25400000000013,0
PT00,42,1996,41.94399999999985,4.837999999999965
PT00,42,1997,118.5709999999997,26.298
PT00,42,1998,42.65899999999988,4.142999999999915
PT00,42,1999,118.6759999999998,64.94699999999989
PT00,42,2000,85.99699999999996,0
PT00,42,2001,145.0310000000002,25.24200000000008
PT00,42,2002,93.85799999999995,45.43000000000006
PT00,42,2003,117.6280000000002,14.07299999999987
PT00,42,2004,166.3649999999998,60.79599999999994
PT00,42,2005,30.31700000000001,0
PT00,42,2006,191.5550000000001,76.43799999999999
PT00,42,2007,103.3459999999999,3.29099999999994
PT00,42,2008,51.846,3.051999999999907
PT00,42,2009,56.12599999999992,6.633000000000038
PT00,42,2010,101.522,13.2879999999999
PT00,42,2011,66.62599999999998,0
PT00,42,2012,75.41600000000028,14.77999999999997
PT00,42,2013,128.4010000000001,11.17899999999997
PT00,42,2014,199.563,92.33000000000004
PT00,42,2015,104.0079999999999,18.78199999999993
PT00,42,2016,148.5270000000003,24.02499999999975
PT00,42,2017,26.16399999999999,0
PT00,43,1982,106.869,7.791000000000054
PT00,43,1983,106.8259999999999,4.419000000000096
PT00,43,1984,134.4679999999998,18.99900000000014
PT00,43,1985,76.10100000000011,0
PT00,43,1986,82.7610000000002,5.666000000000167
PT00,43,1987,187.9879999999997,54.78899999999999
PT00,43,1988,134.7949999999998,12.72499999999991
PT00,43,1989,80.56799999999987,8.114000000000033
PT00,43,1990,171.4270000000004,28.76699999999983
PT00,43,1991,76.5440000000001,1.048999999999751
PT00,43,1992,67.84100000000012,10.25999999999999
PT00,43,1993,260.8040000000001,90.86500000000001
PT00,43,1994,73.53599999999994,27.19200000000001
PT00,43,1995,53.96499999999992,14.32900000000029
PT00,43,1996,30.77400000000011,0
PT00,43,1997,129.0679999999999,27.64700000000005
PT00,43,1998,38.91799999999989,0
PT00,43,1999,256.0920000000002,91.60800000000029
PT00,43,2000,100.696,3.143000000000143
PT00,43,2001,185.9649999999997,29.10299999999995
PT00,43,2002,137.198,65.1669999999998
PT00,43,2003,173.0869999999999,13.99000000000012
PT00,43,2004,144.8250000000002,48.61699999999985
PT00,43,2005,39.16199999999998,0
PT00,43,2006,310.4609999999998,74.52200000000016
PT00,43,2007,71.88700000000017,0
PT00,43,2008,40.54100000000017,8.690000000000055
PT00,43,2009,70.24900000000002,8.604999999999905
PT00,43,2010,88.27099999999984,14.77999999999997
PT00,43,2011,154.8539999999997,20.03800000000001
PT00,43,2012,112.9579999999999,8.309999999999945
PT00,43,2013,276.0229999999998,69.23900000000003
PT00,43,2014,159.1540000000002,26.45899999999995
PT00,43,2015,101.5059999999999,24.11900000000003
PT00,43,2016,171.6689999999999,22.93899999999985
PT00,43,2017,44.17499999999995,9.206999999999994
PT00,44,1982,131.33,24.22400000000005
PT00,44,1983,103.809,23.67899999999986
PT00,44,1984,217.347,67.48500000000001
PT00,44,1985,116.818,14.37
PT00,44,1986,81.78299999999967,5.475999999999885
PT00,44,1987,215.404,55.35700000000008
PT00,44,1988,123.7359999999996,15.10400000000004
PT00,44,1989,61.75499999999994,2.059000000000083
PT00,44,1990,138.728,37.11700000000008
PT00,44,1991,135.8249999999999,42.15500000000009
PT00,44,1992,122.2619999999999,19.40899999999999
PT00,44,1993,303.223,65.53099999999995
PT00,44,1994,96.78099999999995,36.19499999999994
PT00,44,1995,48.37000000000023,27.94599999999991
PT00,44,1996,37.11399999999981,12.55199999999979
PT00,44,1997,166.3660000000003,78.57000000000005
PT00,44,1998,85.95400000000018,14.52599999999995
PT00,44,1999,147.5529999999999,14.43699999999978
PT00,44,2000,102.2969999999998,17.08499999999992
PT00,44,2001,93.779,0
PT00,44,2002,131.1069999999997,77.86000000000001
PT00,44,2003,268.1420000000002,49.66099999999983
PT00,44,2004,168.8570000000002,39.03300000000013
PT00,44,2005,145.2929999999999,28.54600000000005
PT00,44,2006,334.9899999999998,108.7549999999999
PT00,44,2007,68.07699999999977,0
PT00,44,2008,31.10299999999995,0
PT00,44,2009,100.8779999999998,27.63200000000006
PT00,44,2010,121.0509999999999,33.35300000000007
PT00,44,2011,134.4210000000003,13.31000000000017
PT00,44,2012,111.0379999999998,20.88400000000001
PT00,44,2013,204.311,54.14200000000005
PT00,44,2014,140.623,47.01299999999981
PT00,44,2015,123.524,43.8850000000001
PT00,44,2016,139.6969999999998,18.61300000000017
PT00,44,2017,140.7600000000002,28.97900000000004
PT00,45,1982,195.8329999999999,47.67999999999995
PT00,45,1983,157.218,50.35800000000006
PT00,45,1984,289.8530000000001,111.985
PT00,45,1985,112.345,0
PT00,45,1986,98.7230000000003,12.66100000000006
PT00,45,1987,161.7270000000003,33.09300000000007
PT00,45,1988,181.2640000000005,19.18600000000015
PT00,45,1989,121.504,35.54699999999991
PT00,45,1990,201.2419999999998,34.36500000000001
PT00,45,1991,91.03599999999994,40.52300000000002
PT00,45,1992,84.58600000000007,9.797999999999888
PT00,45,1993,319.412,53.88900000000012
PT00,45,1994,200.814,69.10699999999997
PT00,45,1995,25.80200000000002,0
PT00,45,1996,140.1640000000002,32.42000000000007
PT00,45,1997,378.4319999999997,134.133
PT00,45,1998,80.81499999999994,11.63499999999999
PT00,45,1999,136.5710000000001,40.48500000000013
PT00,45,2000,240.181,98.45999999999992
PT00,45,2001,125.919,18.17900000000009
PT00,45,2002,81.74500000000012,52.13099999999997
PT00,45,2003,223.3489999999999,55.1310000000002
PT00,45,2004,119.8469999999999,23.48800000000006
PT00,45,2005,64.44200000000001,0
PT00,45,2006,345.5020000000001,139.0350000000003
PT00,45,2007,63.55799999999988,0
PT00,45,2008,42.62599999999986,0
PT00,45,2009,111.605,44.73599999999999
PT00,45,2010,108.095,0
PT00,45,2011,144.3259999999998,22.93999999999983
PT00,45,2012,134.8490000000002,0
PT00,45,2013,164.7190000000001,43.43000000000006
PT00,45,2014,182.8449999999999,89.20900000000006
PT00,45,2015,153.4210000000002,37.11299999999983
PT00,45,2016,87.23300000000006,0
PT00,45,2017,65.28100000000006,0
PT00,46,1982,238.3720000000002,50.51800000000003
PT00,46,1983,182.0990000000001,51.47199999999998
PT00,46,1984,359.9539999999997,52.16199999999992
PT00,46,1985,122.3120000000001,12.19399999999996
PT00,46,1986,124.0279999999999,25.202
PT00,46,1987,160.0909999999997,29.68899999999996
PT00,46,1988,109.2469999999997,0
PT00,46,1989,105.0330000000002,43.49199999999996
PT00,46,1990,142.8019999999999,30.53600000000006
PT00,46,1991,144.236,57.98299999999995
PT00,46,1992,91.51999999999998,15.61500000000001
PT00,46,1993,243.8099999999998,45.3839999999999
PT00,46,1994,168.6830000000001,45.62100000000009
PT00,46,1995,154.4179999999998,63.52599999999995
PT00,46,1996,118.8349999999998,0
PT00,46,1997,498.8029999999999,112.151
PT00,46,1998,88.77300000000002,16.13799999999992
PT00,46,1999,145.9370000000002,37.54099999999994
PT00,46,2000,128.6979999999999,52.56100000000004
PT00,46,2001,104.5740000000001,0
PT00,46,2002,128.3739999999998,53.4430000000001
PT00,46,2003,260.3059999999999,60.41399999999999
PT00,46,2004,119.154,11.07900000000006
PT00,46,2005,93.36900000000014,13.96899999999994
PT00,46,2006,313.532,123.0679999999999
PT00,46,2007,72.17100000000039,0
PT00,46,2008,31.13600000000008,0
PT00,46,2009,111.3340000000003,42.09199999999998
PT00,46,2010,192.1809999999999,43.68899999999996
PT00,46,2011,159.5120000000003,35.65800000000002
PT00,46,2012,165.3430000000001,30.97199999999998
PT00,46,2013,118.2979999999999,17.90699999999993
PT00,46,2014,244.8979999999999,137.7149999999999
PT00,46,2015,134.0680000000002,18.35700000000008
PT00,46,2016,156.66700000000029,13.95299999999986
PT00,46,2017,92.90599999999972,14.221
PT00,47,1982,193.496,31.18799999999987
PT00,47,1983,241.894,53.40200000000004
PT00,47,1984,419.9479999999998,140.3349999999998
PT00,47,1985,108.1339999999997,15.21899999999994
PT00,47,1986,60.69500000000005,0
PT00,47,1987,167.9359999999999,29.04399999999998
PT00,47,1988,105.1840000000001,12.85700000000008
PT00,47,1989,328.883,58.70100000000014
PT00,47,1990,145.133,37.16099999999994
PT00,47,1991,136.2529999999999,15.0870000000001
PT00,47,1992,62.14600000000002,11.63900000000001
PT00,47,1993,243.7790000000001,47.21500000000003
PT00,47,1994,127.8899999999999,40.46399999999983
PT00,47,1995,78.56000000000017,10.12399999999991
PT00,47,1996,244.954,59.21799999999996
PT00,47,1997,410.0649999999999,103.614
PT00,47,1998,83.20399999999984,0
PT00,47,1999,160.318,34.654
PT00,47,2000,179.9759999999997,46.40700000000004
PT00,47,2001,118.2520000000001,19.69899999999984
PT00,47,2002,295.6390000000004,108.7289999999999
PT00,47,2003,278.6819999999999,55.93099999999993
PT00,47,2004,132.957,19.13199999999995
PT00,47,2005,85.6999999999997,9.753000000000156
PT00,47,2006,347.6249999999999,133.1690000000001
PT00,47,2007,110.706,0
PT00,47,2008,66.36999999999989,2.04200000000003
PT00,47,2009,130.7609999999997,43.76400000000012
PT00,47,2010,112.4530000000001,0
PT00,47,2011,175.1899999999999,27.899
PT00,47,2012,133.1280000000002,21.78300000000002
PT00,47,2013,151.1210000000001,17.08799999999997
PT00,47,2014,262.0180000000001,86.65200000000016
PT00,47,2015,104.4539999999998,20.07299999999998
PT00,47,2016,100.0129999999997,21.19899999999996
PT00,47,2017,90.22600000000011,15.851
PT00,48,1982,222.361,44.41600000000005
PT00,48,1983,161.0269999999996,9.972999999999956
PT00,48,1984,372.5290000000001,101.246
PT00,48,1985,115.4350000000001,20.73600000000022
PT00,48,1986,91.18599999999992,15.10400000000004
PT00,48,1987,167.5400000000001,40.57100000000014
PT00,48,1988,105.6650000000001,12.07999999999993
PT00,48,1989,271.7409999999999,92.14999999999998
PT00,48,1990,152.0839999999999,32.08499999999981
PT00,48,1991,146.3200000000001,35.62400000000014
PT00,48,1992,99.17499999999995,30.952
PT00,48,1993,245.4929999999999,56.79499999999996
PT00,48,1994,82.83600000000024,1.080000000000041
PT00,48,1995,137.686,69.71199999999999
PT00,48,1996,126.348,0
PT00,48,1997,394.9219999999999,86.33600000000001
PT00,48,1998,75.10700000000008,12.40999999999985
PT00,48,1999,153.2949999999997,36.77799999999979
PT00,48,2000,378.9220000000003,150.45
PT00,48,2001,90.57000000000005,13.49400000000014
PT00,48,2002,311.6420000000001,118.0070000000001
PT00,48,2003,338.7869999999999,72.85200000000009
PT00,48,2004,120.5989999999998,23.55599999999993
PT00,48,2005,133.7290000000003,28.62
PT00,48,2006,424.6280000000002,112.5569999999999
PT00,48,2007,80.19899999999984,0
PT00,48,2008,42.10300000000001,0
PT00,48,2009,192.7049999999999,87.06299999999987
PT00,48,2010,177.5849999999999,69.83799999999997
PT00,48,2011,167.4839999999998,22.29500000000007
PT00,48,2012,96.24999999999983,0
PT00,48,2013,151.8029999999999,16.79600000000005
PT00,48,2014,205.9730000000002,80.89199999999994
PT00,48,2015,94.60000000000002,17.19899999999996
PT00,48,2016,85.00500000000011,5.992000000000075
PT00,48,2017,114.057,0
PT00,49,1982,211.3859999999999,63.93200000000013
PT00,49,1983,250.9920000000001,93.33399999999983
PT00,49,1984,391.8889999999998,61.72900000000016
PT00,49,1985,167.0100000000002,63.69299999999998
PT00,49,1986,77.05600000000015,22.76400000000001
PT00,49,1987,300.9930000000002,79.67599999999993
PT00,49,1988,78.63999999999976,14.98900000000003
PT00,49,1989,318.6669999999997,227.2959999999999
PT00,49,1990,88.06499999999994,0
PT00,49,1991,108.5230000000003,19.52199999999971
PT00,49,1992,254.9290000000003,82.68000000000018
PT00,49,1993,205.732,40.7270000000002
PT00,49,1994,132.914,56.24099999999999
PT00,49,1995,164.4269999999999,139.0129999999999
PT00,49,1996,217.1289999999998,96.72199999999987
PT00,49,1997,377.898,149.5669999999998
PT00,49,1998,45.40499999999975,0
PT00,49,1999,156.1950000000003,47.10000000000014
PT00,49,2000,660.228,253.522
PT00,49,2001,76.43900000000042,9.557999999999879
PT00,49,2002,309.451,146.45
PT00,49,2003,401.6250000000001,62.32799999999986
PT00,49,2004,77.34000000000003,16.48699999999997
PT00,49,2005,168.099,37.04300000000001
PT00,49,2006,418.2120000000001,97.97299999999984
PT00,49,2007,102.2620000000003,0
PT00,49,2008,83.553,24.32000000000005
PT00,49,2009,284.425,194.1390000000001
PT00,49,2010,225.2819999999999,137.068
PT00,49,2011,104.77,0
PT00,49,2012,127.0380000000001,32.17499999999995
PT00,49,2013,110.779,0
PT00,49,2014,184.0060000000001,34.96100000000001
PT00,49,2015,70.26400000000001,13.74899999999991
PT00,49,2016,72.80999999999983,0
PT00,49,2017,190.5140000000001,34.72199999999998
PT00,50,1982,259.8680000000002,76.21399999999994
PT00,50,1983,252.9239999999999,101.0750000000003
PT00,50,1984,316.2119999999999,70.15399999999988
PT00,50,1985,151.756,57.55199999999991
PT00,50,1986,102.0909999999998,24.02499999999998
PT00,50,1987,428.471,99.05599999999993
PT00,50,1988,79.9770000000002,10.91099999999994
PT00,50,1989,465.064,223.3739999999999
PT00,50,1990,115.109,16.77100000000019
PT00,50,1991,91.8579999999996,15.798
PT00,50,1992,215.3819999999997,47.4799999999999
PT00,50,1993,190.3249999999999,39.63299999999992
PT00,50,1994,96.40299999999968,51.64100000000008
PT00,50,1995,186.9640000000001,136.2909999999999
PT00,50,1996,351.9270000000004,111.2730000000001
PT00,50,1997,352.4540000000002,165.6860000000001
PT00,50,1998,45.04500000000007,0
PT00,50,1999,229.25,72.24399999999991
PT00,50,2000,553.014,229.711
PT00,50,2001,77.73199999999974,0
PT00,50,2002,375.6079999999998,155.5699999999999
PT00,50,2003,377.335,63.29100000000017
PT00,50,2004,64.71100000000013,16.35600000000011
PT00,50,2005,125.4499999999998,28.28800000000001
PT00,50,2006,419.2229999999997,108.9589999999999
PT00,50,2007,64.42499999999973,0
PT00,50,2008,144.6990000000002,20.08499999999992
PT00,50,2009,292.326,195.9549999999999
PT00,50,2010,329.747,133.7149999999999
PT00,50,2011,149.6980000000002,43.05499999999995
PT00,50,2012,247.0420000000001,130.481
PT00,50,2013,98.91999999999996,14.47500000000002
PT00,50,2014,194.664,39.221
PT00,50,2015,95.81700000000012,20.08899999999994
PT00,50,2016,78.74300000000005,3.531999999999925
PT00,50,2017,110.8329999999997,0
PT00,51,1982,266.3519999999996,70.26099999999997
PT00,51,1983,333.33,119.458
PT00,51,1984,291.285,63.04299999999989
PT00,51,1985,174.8580000000001,59.74700000000007
PT00,51,1986,91.15200000000004,16.34700000000009
PT00,51,1987,397.989,55.86500000000001
PT00,51,1988,66.27699999999993,0
PT00,51,1989,616.5880000000001,202.0640000000002
PT00,51,1990,135.1139999999999,19.51699999999994
PT00,51,1991,81.0870000000001,14.90500000000009
PT00,51,1992,182.6160000000001,50.76499999999999
PT00,51,1993,167.5380000000002,39.47400000000005
PT00,51,1994,96.33600000000024,44.54699999999991
PT00,51,1995,216.6309999999997,149.0430000000001
PT00,51,1996,503.8239999999997,112.078
PT00,51,1997,563.28,187.2859999999998
PT00,51,1998,52.87700000000007,20.92600000000016
PT00,51,1999,199.0559999999996,52.01300000000003
PT00,51,2000,511.8030000000001,199.009
PT00,51,2001,91.28199999999993,14.9100000000002
PT00,51,2002,462.1559999999996,122.2750000000001
PT00,51,2003,339.806,61.3549999999999
PT00,51,2004,59.57499999999993,16.61199999999985
PT00,51,2005,124.819,31.62599999999986
PT00,51,2006,408.1959999999999,103.355
PT00,51,2007,42.72299999999996,0
PT00,51,2008,128.23,27.15300000000002
PT00,51,2009,305.9630000000001,195.7130000000001
PT00,51,2010,356.436,133.9310000000002
PT00,51,2011,129.596,31.59300000000007
PT00,51,2012,227.9909999999999,80.89800000000002
PT00,51,2013,134.1820000000002,41.83399999999995
PT00,51,2014,217.0969999999999,34.37799999999993
PT00,51,2015,122.866,27.80600000000004
PT00,51,2016,97.80300000000022,15.47199999999998
PT00,51,2017,124.1000000000004,25.90300000000013
PT00,52,1982,303.4700000000003,65.03500000000008
PT00,52,1983,323.898,96.14199999999983
PT00,52,1984,302.9090000000002,69.62300000000016
PT00,52,1985,276.5289999999999,97.34500000000003
PT00,52,1986,74.67799999999977,23.77599999999995
PT00,52,1987,377.4239999999999,66.12300000000016
PT00,52,1988,73.50800000000004,15.82300000000009
PT00,52,1989,597.998,176.2269999999999
PT00,52,1990,103.1550000000003,0
PT00,52,1991,66.53700000000015,14.02200000000005
PT00,52,1992,150.9309999999999,52.04199999999992
PT00,52,1993,192.9140000000002,53.42099999999994
PT00,52,1994,157.0069999999997,74.73699999999997
PT00,52,1995,617.2259999999997,207.7320000000001
PT00,52,1996,442.0940000000002,65.45999999999992
PT00,52,1997,582.914,198.9259999999999
PT00,52,1998,51.08299999999997,25.78699999999981
PT00,52,1999,244.3920000000001,78.77700000000004
PT00,52,2000,627.4400000000002,198.8019999999999
PT00,52,2001,22.61800000000005,0
PT00,52,2002,619.5189999999999,182.0839999999998
PT00,52,2003,288.9729999999998,26.4910000000001
PT00,52,2004,43.60799999999989,0
PT00,52,2005,74.04800000000012,0.8090000000000828
PT00,52,2006,377.8839999999999,72.18200000000002
PT00,52,2007,44.05399999999997,0
PT00,52,2008,125.7679999999999,0
PT00,52,2009,410.9519999999999,187.3139999999999
PT00,52,2010,382.9669999999996,140.8439999999999
PT00,52,2011,131.234,22.56600000000003
PT00,52,2012,175.6519999999998,35.1690000000001
PT00,52,2013,378.992,178.6930000000002
PT00,52,2014,182.9949999999999,13.75900000000001
PT00,52,2015,104.3039999999999,43.09100000000001
PT00,52,2016,33.274,11.9079999999999
PT00,52,2017,32.324,0
RO00,1,1982,89.301,26.735
RO00,1,1983,74.625,23.73
RO00,1,1984,49.337,24.141
RO00,1,1985,67.153,27.63
RO00,1,1986,70.417,22.545
RO00,1,1987,34.092,15.025
RO00,1,1988,83.923,40.942
RO00,1,1989,55.897,25.404
RO00,1,1990,59.291,12.652
RO00,1,1991,47.228,9.851
RO00,1,1992,78.49,29.344
RO00,1,1993,69.16,16.636
RO00,1,1994,98.588,31.694
RO00,1,1995,47.298,15.028
RO00,1,1996,66.315,19.47
RO00,1,1997,96.488,37.253
RO00,1,1998,46.275,7.021
RO00,1,1999,87.073,41.45
RO00,1,2000,45.426,12.668
RO00,1,2001,57.363,17.743
RO00,1,2002,63.477,28.451
RO00,1,2003,50.017,5.182
RO00,1,2004,61.753,20.431
RO00,1,2005,60.734,15.859
RO00,1,2006,68.915,37.815
RO00,1,2007,71.985,41.67
RO00,1,2008,110.164,48.037
RO00,1,2009,104.921,32.908
RO00,1,2010,67.924,11.493
RO00,1,2011,103.2,37.303
RO00,1,2012,43.169,10.536
RO00,1,2013,27.623,7.922
RO00,1,2014,75.387,36.333
RO00,1,2015,108.253,31.494
RO00,1,2016,84.789,32.155
RO00,1,2017,108.56,55.8
RO00,2,1982,101.206,42.276
RO00,2,1983,65.615,19.54
RO00,2,1984,54.144,23.992
RO00,2,1985,84.862,40.737
RO00,2,1986,63.796,23.56
RO00,2,1987,34.749,12.874
RO00,2,1988,86.266,40.555
RO00,2,1989,60.449,29.672
RO00,2,1990,59.169,19.124
RO00,2,1991,59.296,13.747
RO00,2,1992,74.053,24.491
RO00,2,1993,69.543,18.94
RO00,2,1994,99.69,30.223
RO00,2,1995,41.15,10.157
RO00,2,1996,65.898,13.091
RO00,2,1997,85.004,30.607
RO00,2,1998,63.599,9.289
RO00,2,1999,83.357,43.281
RO00,2,2000,59.634,13.392
RO00,2,2001,55.027,18.655
RO00,2,2002,68.316,29.809
RO00,2,2003,62.432,15.068
RO00,2,2004,65.153,23.476
RO00,2,2005,65.207,14.091
RO00,2,2006,54.925,14.954
RO00,2,2007,77.359,25.07
RO00,2,2008,107.89,50.125
RO00,2,2009,106.37,43.528
RO00,2,2010,77.861,21.559
RO00,2,2011,115.828,41.776
RO00,2,2012,34.938,13.726
RO00,2,2013,34.386,10.404
RO00,2,2014,81.363,24.6
RO00,2,2015,87.958,33.366
RO00,2,2016,89.774,31.851
RO00,2,2017,103.718,56.27
RO00,3,1982,103.453,39.711
RO00,3,1983,65.672,19.45
RO00,3,1984,56.486,22.588
RO00,3,1985,73.344,33.853
RO00,3,1986,71.504,26.315
RO00,3,1987,42.634,17.673
RO00,3,1988,92.411,41.54
RO00,3,1989,62.224,29.762
RO00,3,1990,57.052,23.931
RO00,3,1991,71.069,22.721
RO00,3,1992,68.394,22.232
RO00,3,1993,68.566,20.79
RO00,3,1994,111.644,36.309
RO00,3,1995,47.51,11.747
RO00,3,1996,66.052,12.385
RO00,3,1997,88.096,38.161
RO00,3,1998,77.625,15.018
RO00,3,1999,76.956,35.057
RO00,3,2000,63.286,19.906
RO00,3,2001,57.776,20.465
RO00,3,2002,67.128,32.055
RO00,3,2003,78.252,21.926
RO00,3,2004,51.681,15.203
RO00,3,2005,73.847,17.808
RO00,3,2006,54.246,16.715
RO00,3,2007,78.044,15.122
RO00,3,2008,93.572,36.136
RO00,3,2009,103.196,47.979
RO00,3,2010,79.04,21.836
RO00,3,2011,102.309,34.445
RO00,3,2012,28.063,6.019
RO00,3,2013,31.628,3.117
RO00,3,2014,81.043,24.881
RO00,3,2015,92.985,31.923
RO00,3,2016,47.457,9.278
RO00,3,2017,104.189,55.67
RO00,4,1982,104.263,40.102
RO00,4,1983,65.735,20.266
RO00,4,1984,57.649,23.946
RO00,4,1985,62.213,27.841
RO00,4,1986,60.355,13.94
RO00,4,1987,46.641,19.212
RO00,4,1988,94.473,41.394
RO00,4,1989,62.857,30.261
RO00,4,1990,47.032,20.913
RO00,4,1991,73.745,26.223
RO00,4,1992,68.642,23.877
RO00,4,1993,70.076,19.882
RO00,4,1994,101.727,30.586
RO00,4,1995,52.841,19.453
RO00,4,1996,78.234,28.502
RO00,4,1997,93.284,46.188
RO00,4,1998,73.946,22.201
RO00,4,1999,87.131,38.936
RO00,4,2000,63.842,26.709
RO00,4,2001,50.323,16.18
RO00,4,2002,56.401,26.975
RO00,4,2003,69.187,30.703
RO00,4,2004,41.553,6.081
RO00,4,2005,76.529,28.495
RO00,4,2006,63.143,30.209
RO00,4,2007,86.138,11.614
RO00,4,2008,138.86,67.543
RO00,4,2009,96.28,35.379
RO00,4,2010,83.414,25.969
RO00,4,2011,94.268,39.669
RO00,4,2012,44.429,10.063
RO00,4,2013,37.559,3.356
RO00,4,2014,89.682,34.963
RO00,4,2015,72.231,29.359
RO00,4,2016,71.838,26.543
RO00,4,2017,96.702,46.979
RO00,5,1982,101.696,45.083
RO00,5,1983,68.003,22.036
RO00,5,1984,45.605,24.253
RO00,5,1985,58.395,27.443
RO00,5,1986,72.849,22.051
RO00,5,1987,52.194,22.763
RO00,5,1988,92.564,44.773
RO00,5,1989,65.453,33.437
RO00,5,1990,53.001,18.457
RO00,5,1991,71.146,26.27
RO00,5,1992,71.2,27.138
RO00,5,1993,72.528,10.996
RO00,5,1994,93.353,22.289
RO00,5,1995,22.838,1.154
RO00,5,1996,78.596,36.119
RO00,5,1997,92.335,46.09
RO00,5,1998,67.727,17.381
RO00,5,1999,93.087,50.329
RO00,5,2000,62.892,26.749
RO00,5,2001,53.267,13.532
RO00,5,2002,86.728,28.728
RO00,5,2003,63.84,19.619
RO00,5,2004,60.395,15.833
RO00,5,2005,66.037,27.975
RO00,5,2006,69.532,35.609
RO00,5,2007,72.052,9.489
RO00,5,2008,152.543,71.464
RO00,5,2009,104.102,38.594
RO00,5,2010,93.212,28.948
RO00,5,2011,108.169,53.669
RO00,5,2012,53.398,13.347
RO00,5,2013,39.693,7.403
RO00,5,2014,89.133,23.427
RO00,5,2015,90.45,29.855
RO00,5,2016,76.253,34.711
